Date,Energy Balance [GWh],Energy Source
2021-02-04 06:00:00,0.64,Geothermal
2021-02-04 06:00:00,3.86,Hydro
2021-02-04 06:00:00,0.00,Photovoltaic
2021-02-04 06:00:00,16.50,Thermal
2021-02-04 06:00:00,3.97,Wind
2021-02-04 07:00:00,0.64,Geothermal
2021-02-04 07:00:00,5.17,Hydro
2021-02-04 07:00:00,0.15,Photovoltaic
2021-02-04 07:00:00,20.58,Thermal
2021-02-04 07:00:00,3.73,Wind
2021-02-04 08:00:00,0.64,Geothermal
2021-02-04 08:00:00,6.81,Hydro
2021-02-04 08:00:00,1.14,Photovoltaic
2021-02-04 08:00:00,21.30,Thermal
2021-02-04 08:00:00,3.51,Wind
2021-02-04 09:00:00,0.64,Geothermal
2021-02-04 09:00:00,7.94,Hydro
2021-02-04 09:00:00,2.49,Photovoltaic
2021-02-04 09:00:00,20.97,Thermal
2021-02-04 09:00:00,3.02,Wind
2021-02-04 10:00:00,0.64,Geothermal
2021-02-04 10:00:00,6.44,Hydro
2021-02-04 10:00:00,3.74,Photovoltaic
2021-02-04 10:00:00,20.41,Thermal
2021-02-04 10:00:00,2.73,Wind
2021-02-04 11:00:00,0.63,Geothermal
2021-02-04 11:00:00,5.92,Hydro
2021-02-04 11:00:00,4.13,Photovoltaic
2021-02-04 11:00:00,19.86,Thermal
2021-02-04 11:00:00,2.41,Wind
2021-02-04 12:00:00,0.63,Geothermal
2021-02-04 12:00:00,5.11,Hydro
2021-02-04 12:00:00,4.15,Photovoltaic
2021-02-04 12:00:00,19.79,Thermal
2021-02-04 12:00:00,2.02,Wind
2021-02-04 13:00:00,0.64,Geothermal
2021-02-04 13:00:00,4.89,Hydro
2021-02-04 13:00:00,4.04,Photovoltaic
2021-02-04 13:00:00,19.90,Thermal
2021-02-04 13:00:00,1.47,Wind
2021-02-04 14:00:00,0.64,Geothermal
2021-02-04 14:00:00,5.64,Hydro
2021-02-04 14:00:00,3.90,Photovoltaic
2021-02-04 14:00:00,21.25,Thermal
2021-02-04 14:00:00,1.05,Wind
2021-02-04 15:00:00,0.63,Geothermal
2021-02-04 15:00:00,6.31,Hydro
2021-02-04 15:00:00,2.61,Photovoltaic
2021-02-04 15:00:00,21.94,Thermal
2021-02-04 15:00:00,0.82,Wind
2021-02-04 16:00:00,0.64,Geothermal
2021-02-04 16:00:00,7.00,Hydro
2021-02-04 16:00:00,0.77,Photovoltaic
2021-02-04 16:00:00,23.44,Thermal
2021-02-04 16:00:00,0.71,Wind
2021-02-04 17:00:00,0.64,Geothermal
2021-02-04 17:00:00,8.81,Hydro
2021-02-04 17:00:00,0.02,Photovoltaic
2021-02-04 17:00:00,24.44,Thermal
2021-02-04 17:00:00,0.66,Wind
2021-02-04 18:00:00,0.64,Geothermal
2021-02-04 18:00:00,9.59,Hydro
2021-02-04 18:00:00,0.00,Photovoltaic
2021-02-04 18:00:00,24.67,Thermal
2021-02-04 18:00:00,0.74,Wind
2021-02-04 19:00:00,0.64,Geothermal
2021-02-04 19:00:00,8.23,Hydro
2021-02-04 19:00:00,0.00,Photovoltaic
2021-02-04 19:00:00,23.94,Thermal
2021-02-04 19:00:00,0.79,Wind
2021-02-04 20:00:00,0.64,Geothermal
2021-02-04 20:00:00,6.58,Hydro
2021-02-04 20:00:00,0.00,Photovoltaic
2021-02-04 20:00:00,22.78,Thermal
2021-02-04 20:00:00,0.96,Wind
2021-02-04 21:00:00,0.64,Geothermal
2021-02-04 21:00:00,5.90,Hydro
2021-02-04 21:00:00,0.00,Photovoltaic
2021-02-04 21:00:00,21.12,Thermal
2021-02-04 21:00:00,1.15,Wind
2021-02-04 22:00:00,0.64,Geothermal
2021-02-04 22:00:00,4.29,Hydro
2021-02-04 22:00:00,0.00,Photovoltaic
2021-02-04 22:00:00,19.18,Thermal
2021-02-04 22:00:00,1.32,Wind
2021-02-04 23:00:00,0.64,Geothermal
2021-02-04 23:00:00,3.73,Hydro
2021-02-04 23:00:00,0.00,Photovoltaic
2021-02-04 23:00:00,17.05,Thermal
2021-02-04 23:00:00,1.53,Wind
2021-02-05 00:00:00,0.64,Geothermal
2021-02-05 00:00:00,3.58,Hydro
2021-02-05 00:00:00,0.00,Photovoltaic
2021-02-05 00:00:00,15.09,Thermal
2021-02-05 00:00:00,1.82,Wind
2021-02-05 01:00:00,0.64,Geothermal
2021-02-05 01:00:00,3.09,Hydro
2021-02-05 01:00:00,0.00,Photovoltaic
2021-02-05 01:00:00,14.23,Thermal
2021-02-05 01:00:00,1.91,Wind
2021-02-05 02:00:00,0.64,Geothermal
2021-02-05 02:00:00,2.92,Hydro
2021-02-05 02:00:00,0.00,Photovoltaic
2021-02-05 02:00:00,14.07,Thermal
2021-02-05 02:00:00,1.92,Wind
2021-02-05 03:00:00,0.64,Geothermal
2021-02-05 03:00:00,2.89,Hydro
2021-02-05 03:00:00,0.00,Photovoltaic
2021-02-05 03:00:00,13.97,Thermal
2021-02-05 03:00:00,1.88,Wind
2021-02-05 04:00:00,0.64,Geothermal
2021-02-05 04:00:00,3.13,Hydro
2021-02-05 04:00:00,0.00,Photovoltaic
2021-02-05 04:00:00,14.28,Thermal
2021-02-05 04:00:00,1.95,Wind
2021-02-05 05:00:00,0.64,Geothermal
2021-02-05 05:00:00,3.28,Hydro
2021-02-05 05:00:00,0.00,Photovoltaic
2021-02-05 05:00:00,15.65,Thermal
2021-02-05 05:00:00,1.95,Wind
2021-02-05 06:00:00,0.65,Geothermal
2021-02-05 06:00:00,5.12,Hydro
2021-02-05 06:00:00,0.00,Photovoltaic
2021-02-05 06:00:00,17.94,Thermal
2021-02-05 06:00:00,1.82,Wind
2021-02-05 07:00:00,0.64,Geothermal
2021-02-05 07:00:00,8.13,Hydro
2021-02-05 07:00:00,0.15,Photovoltaic
2021-02-05 07:00:00,20.05,Thermal
2021-02-05 07:00:00,1.67,Wind
2021-02-05 08:00:00,0.64,Geothermal
2021-02-05 08:00:00,10.10,Hydro
2021-02-05 08:00:00,1.57,Photovoltaic
2021-02-05 08:00:00,21.26,Thermal
2021-02-05 08:00:00,1.51,Wind
2021-02-05 09:00:00,0.64,Geothermal
2021-02-05 09:00:00,9.38,Hydro
2021-02-05 09:00:00,3.07,Photovoltaic
2021-02-05 09:00:00,21.60,Thermal
2021-02-05 09:00:00,1.41,Wind
2021-02-05 10:00:00,0.64,Geothermal
2021-02-05 10:00:00,8.01,Hydro
2021-02-05 10:00:00,4.11,Photovoltaic
2021-02-05 10:00:00,21.25,Thermal
2021-02-05 10:00:00,1.35,Wind
2021-02-05 11:00:00,0.64,Geothermal
2021-02-05 11:00:00,7.30,Hydro
2021-02-05 11:00:00,4.82,Photovoltaic
2021-02-05 11:00:00,20.73,Thermal
2021-02-05 11:00:00,1.38,Wind
2021-02-05 12:00:00,0.65,Geothermal
2021-02-05 12:00:00,5.83,Hydro
2021-02-05 12:00:00,4.93,Photovoltaic
2021-02-05 12:00:00,20.29,Thermal
2021-02-05 12:00:00,1.47,Wind
2021-02-05 13:00:00,0.65,Geothermal
2021-02-05 13:00:00,5.57,Hydro
2021-02-05 13:00:00,4.63,Photovoltaic
2021-02-05 13:00:00,19.79,Thermal
2021-02-05 13:00:00,1.55,Wind
2021-02-05 14:00:00,0.65,Geothermal
2021-02-05 14:00:00,5.69,Hydro
2021-02-05 14:00:00,4.27,Photovoltaic
2021-02-05 14:00:00,21.25,Thermal
2021-02-05 14:00:00,1.51,Wind
