Date,Renewable Generation [GWh],Energy Source
2021-01-16 10:00:00,2.20,Biomass
2021-01-16 10:00:00,0.63,Geothermal
2021-01-16 10:00:00,8.04,Hydro
2021-01-16 10:00:00,6.73,Photovoltaic
2021-01-16 10:00:00,4.29,Wind
2021-01-16 11:00:00,2.23,Biomass
2021-01-16 11:00:00,0.63,Geothermal
2021-01-16 11:00:00,5.99,Hydro
2021-01-16 11:00:00,8.22,Photovoltaic
2021-01-16 11:00:00,4.10,Wind
2021-01-16 12:00:00,2.23,Biomass
2021-01-16 12:00:00,0.62,Geothermal
2021-01-16 12:00:00,5.20,Hydro
2021-01-16 12:00:00,9.41,Photovoltaic
2021-01-16 12:00:00,4.31,Wind
2021-01-16 13:00:00,2.16,Biomass
2021-01-16 13:00:00,0.62,Geothermal
2021-01-16 13:00:00,3.02,Hydro
2021-01-16 13:00:00,8.86,Photovoltaic
2021-01-16 13:00:00,4.41,Wind
2021-01-16 14:00:00,2.16,Biomass
2021-01-16 14:00:00,0.62,Geothermal
2021-01-16 14:00:00,2.87,Hydro
2021-01-16 14:00:00,6.74,Photovoltaic
2021-01-16 14:00:00,4.70,Wind
2021-01-16 15:00:00,2.09,Biomass
2021-01-16 15:00:00,0.63,Geothermal
2021-01-16 15:00:00,2.86,Hydro
2021-01-16 15:00:00,2.94,Photovoltaic
2021-01-16 15:00:00,4.67,Wind
2021-01-16 16:00:00,2.14,Biomass
2021-01-16 16:00:00,0.63,Geothermal
2021-01-16 16:00:00,3.82,Hydro
2021-01-16 16:00:00,0.60,Photovoltaic
2021-01-16 16:00:00,4.11,Wind
2021-01-16 17:00:00,2.21,Biomass
2021-01-16 17:00:00,0.63,Geothermal
2021-01-16 17:00:00,6.63,Hydro
2021-01-16 17:00:00,0.00,Photovoltaic
2021-01-16 17:00:00,3.87,Wind
2021-01-16 18:00:00,2.24,Biomass
2021-01-16 18:00:00,0.63,Geothermal
2021-01-16 18:00:00,7.28,Hydro
2021-01-16 18:00:00,0.00,Photovoltaic
2021-01-16 18:00:00,3.49,Wind
2021-01-16 19:00:00,2.26,Biomass
2021-01-16 19:00:00,0.63,Geothermal
2021-01-16 19:00:00,7.27,Hydro
2021-01-16 19:00:00,0.00,Photovoltaic
2021-01-16 19:00:00,3.42,Wind
2021-01-16 20:00:00,2.21,Biomass
2021-01-16 20:00:00,0.63,Geothermal
2021-01-16 20:00:00,5.47,Hydro
2021-01-16 20:00:00,0.00,Photovoltaic
2021-01-16 20:00:00,3.23,Wind
2021-01-16 21:00:00,2.17,Biomass
2021-01-16 21:00:00,0.63,Geothermal
2021-01-16 21:00:00,3.86,Hydro
2021-01-16 21:00:00,0.00,Photovoltaic
2021-01-16 21:00:00,3.03,Wind
2021-01-16 22:00:00,2.18,Biomass
2021-01-16 22:00:00,0.63,Geothermal
2021-01-16 22:00:00,3.46,Hydro
2021-01-16 22:00:00,0.00,Photovoltaic
2021-01-16 22:00:00,2.62,Wind
2021-01-16 23:00:00,2.16,Biomass
2021-01-16 23:00:00,0.63,Geothermal
2021-01-16 23:00:00,3.35,Hydro
2021-01-16 23:00:00,0.00,Photovoltaic
2021-01-16 23:00:00,2.29,Wind
2021-01-17 00:00:00,1.97,Biomass
2021-01-17 00:00:00,0.63,Geothermal
2021-01-17 00:00:00,3.09,Hydro
2021-01-17 00:00:00,0.00,Photovoltaic
2021-01-17 00:00:00,1.82,Wind
2021-01-17 01:00:00,1.82,Biomass
2021-01-17 01:00:00,0.63,Geothermal
2021-01-17 01:00:00,2.74,Hydro
2021-01-17 01:00:00,0.00,Photovoltaic
2021-01-17 01:00:00,1.63,Wind
2021-01-17 02:00:00,1.73,Biomass
2021-01-17 02:00:00,0.63,Geothermal
2021-01-17 02:00:00,2.50,Hydro
2021-01-17 02:00:00,0.00,Photovoltaic
2021-01-17 02:00:00,1.56,Wind
2021-01-17 03:00:00,1.66,Biomass
2021-01-17 03:00:00,0.63,Geothermal
2021-01-17 03:00:00,2.46,Hydro
2021-01-17 03:00:00,0.00,Photovoltaic
2021-01-17 03:00:00,1.73,Wind
2021-01-17 04:00:00,1.67,Biomass
2021-01-17 04:00:00,0.63,Geothermal
2021-01-17 04:00:00,2.42,Hydro
2021-01-17 04:00:00,0.00,Photovoltaic
2021-01-17 04:00:00,1.74,Wind
2021-01-17 05:00:00,1.64,Biomass
2021-01-17 05:00:00,0.63,Geothermal
2021-01-17 05:00:00,2.49,Hydro
2021-01-17 05:00:00,0.00,Photovoltaic
2021-01-17 05:00:00,2.13,Wind
2021-01-17 06:00:00,1.70,Biomass
2021-01-17 06:00:00,0.63,Geothermal
2021-01-17 06:00:00,2.69,Hydro
2021-01-17 06:00:00,0.00,Photovoltaic
2021-01-17 06:00:00,2.56,Wind
2021-01-17 07:00:00,1.74,Biomass
2021-01-17 07:00:00,0.63,Geothermal
2021-01-17 07:00:00,2.90,Hydro
2021-01-17 07:00:00,0.11,Photovoltaic
2021-01-17 07:00:00,3.00,Wind
2021-01-17 08:00:00,1.77,Biomass
2021-01-17 08:00:00,0.63,Geothermal
2021-01-17 08:00:00,3.30,Hydro
2021-01-17 08:00:00,0.96,Photovoltaic
2021-01-17 08:00:00,3.22,Wind
2021-01-17 09:00:00,1.87,Biomass
2021-01-17 09:00:00,0.63,Geothermal
2021-01-17 09:00:00,3.38,Hydro
2021-01-17 09:00:00,1.98,Photovoltaic
2021-01-17 09:00:00,2.93,Wind
2021-01-17 10:00:00,1.99,Biomass
2021-01-17 10:00:00,0.63,Geothermal
2021-01-17 10:00:00,3.71,Hydro
2021-01-17 10:00:00,2.76,Photovoltaic
2021-01-17 10:00:00,2.85,Wind
2021-01-17 11:00:00,1.97,Biomass
2021-01-17 11:00:00,0.63,Geothermal
2021-01-17 11:00:00,3.89,Hydro
2021-01-17 11:00:00,3.58,Photovoltaic
2021-01-17 11:00:00,2.76,Wind
2021-01-17 12:00:00,2.00,Biomass
2021-01-17 12:00:00,0.63,Geothermal
2021-01-17 12:00:00,4.39,Hydro
2021-01-17 12:00:00,3.90,Photovoltaic
2021-01-17 12:00:00,2.72,Wind
2021-01-17 13:00:00,1.92,Biomass
2021-01-17 13:00:00,0.62,Geothermal
2021-01-17 13:00:00,3.54,Hydro
2021-01-17 13:00:00,3.42,Photovoltaic
2021-01-17 13:00:00,2.64,Wind
2021-01-17 14:00:00,1.83,Biomass
2021-01-17 14:00:00,0.62,Geothermal
2021-01-17 14:00:00,3.32,Hydro
2021-01-17 14:00:00,2.54,Photovoltaic
2021-01-17 14:00:00,2.38,Wind
2021-01-17 15:00:00,1.94,Biomass
2021-01-17 15:00:00,0.63,Geothermal
2021-01-17 15:00:00,3.30,Hydro
2021-01-17 15:00:00,1.19,Photovoltaic
2021-01-17 15:00:00,2.30,Wind
2021-01-17 16:00:00,2.07,Biomass
2021-01-17 16:00:00,0.63,Geothermal
2021-01-17 16:00:00,3.88,Hydro
2021-01-17 16:00:00,0.31,Photovoltaic
2021-01-17 16:00:00,2.54,Wind
2021-01-17 17:00:00,2.19,Biomass
2021-01-17 17:00:00,0.63,Geothermal
2021-01-17 17:00:00,5.63,Hydro
2021-01-17 17:00:00,0.00,Photovoltaic
2021-01-17 17:00:00,2.85,Wind
2021-01-17 18:00:00,2.22,Biomass
2021-01-17 18:00:00,0.63,Geothermal
2021-01-17 18:00:00,6.90,Hydro
2021-01-17 18:00:00,0.00,Photovoltaic
2021-01-17 18:00:00,3.04,Wind
2021-01-17 19:00:00,2.24,Biomass
2021-01-17 19:00:00,0.63,Geothermal
2021-01-17 19:00:00,8.09,Hydro
2021-01-17 19:00:00,0.00,Photovoltaic
2021-01-17 19:00:00,3.21,Wind
2021-01-17 20:00:00,2.21,Biomass
2021-01-17 20:00:00,0.63,Geothermal
2021-01-17 20:00:00,7.21,Hydro
2021-01-17 20:00:00,0.00,Photovoltaic
2021-01-17 20:00:00,3.55,Wind
2021-01-17 21:00:00,2.18,Biomass
2021-01-17 21:00:00,0.63,Geothermal
2021-01-17 21:00:00,4.56,Hydro
2021-01-17 21:00:00,0.00,Photovoltaic
2021-01-17 21:00:00,3.80,Wind
2021-01-17 22:00:00,2.03,Biomass
2021-01-17 22:00:00,0.63,Geothermal
2021-01-17 22:00:00,3.58,Hydro
2021-01-17 22:00:00,0.00,Photovoltaic
2021-01-17 22:00:00,3.79,Wind
2021-01-17 23:00:00,1.94,Biomass
2021-01-17 23:00:00,0.63,Geothermal
2021-01-17 23:00:00,3.11,Hydro
2021-01-17 23:00:00,0.00,Photovoltaic
2021-01-17 23:00:00,3.50,Wind
2021-01-18 00:00:00,1.69,Biomass
2021-01-18 00:00:00,0.63,Geothermal
2021-01-18 00:00:00,2.77,Hydro
2021-01-18 00:00:00,0.00,Photovoltaic
2021-01-18 00:00:00,3.37,Wind
2021-01-18 01:00:00,1.62,Biomass
2021-01-18 01:00:00,0.63,Geothermal
2021-01-18 01:00:00,2.56,Hydro
2021-01-18 01:00:00,0.00,Photovoltaic
2021-01-18 01:00:00,3.43,Wind
2021-01-18 02:00:00,1.63,Biomass
2021-01-18 02:00:00,0.63,Geothermal
2021-01-18 02:00:00,2.47,Hydro
2021-01-18 02:00:00,0.00,Photovoltaic
2021-01-18 02:00:00,3.30,Wind
2021-01-18 03:00:00,1.64,Biomass
2021-01-18 03:00:00,0.63,Geothermal
2021-01-18 03:00:00,2.30,Hydro
2021-01-18 03:00:00,0.00,Photovoltaic
2021-01-18 03:00:00,3.21,Wind
2021-01-18 04:00:00,1.69,Biomass
2021-01-18 04:00:00,0.63,Geothermal
2021-01-18 04:00:00,2.25,Hydro
2021-01-18 04:00:00,0.00,Photovoltaic
2021-01-18 04:00:00,3.01,Wind
2021-01-18 05:00:00,1.85,Biomass
2021-01-18 05:00:00,0.63,Geothermal
2021-01-18 05:00:00,2.47,Hydro
2021-01-18 05:00:00,0.00,Photovoltaic
2021-01-18 05:00:00,2.81,Wind
2021-01-18 06:00:00,2.22,Biomass
2021-01-18 06:00:00,0.63,Geothermal
2021-01-18 06:00:00,3.94,Hydro
2021-01-18 06:00:00,0.00,Photovoltaic
2021-01-18 06:00:00,2.72,Wind
2021-01-18 07:00:00,2.63,Biomass
2021-01-18 07:00:00,0.63,Geothermal
2021-01-18 07:00:00,6.86,Hydro
2021-01-18 07:00:00,0.05,Photovoltaic
2021-01-18 07:00:00,2.71,Wind
2021-01-18 08:00:00,2.73,Biomass
2021-01-18 08:00:00,0.63,Geothermal
2021-01-18 08:00:00,8.24,Hydro
2021-01-18 08:00:00,1.19,Photovoltaic
2021-01-18 08:00:00,2.72,Wind
2021-01-18 09:00:00,2.75,Biomass
2021-01-18 09:00:00,0.62,Geothermal
2021-01-18 09:00:00,7.10,Hydro
2021-01-18 09:00:00,4.18,Photovoltaic
2021-01-18 09:00:00,2.63,Wind
2021-01-18 10:00:00,2.77,Biomass
2021-01-18 10:00:00,0.63,Geothermal
2021-01-18 10:00:00,6.59,Hydro
2021-01-18 10:00:00,6.78,Photovoltaic
2021-01-18 10:00:00,2.90,Wind
2021-01-18 11:00:00,2.78,Biomass
2021-01-18 11:00:00,0.63,Geothermal
2021-01-18 11:00:00,6.04,Hydro
2021-01-18 11:00:00,7.94,Photovoltaic
2021-01-18 11:00:00,3.26,Wind
2021-01-18 12:00:00,2.77,Biomass
2021-01-18 12:00:00,0.63,Geothermal
2021-01-18 12:00:00,5.81,Hydro
2021-01-18 12:00:00,8.05,Photovoltaic
2021-01-18 12:00:00,3.32,Wind
2021-01-18 13:00:00,2.71,Biomass
2021-01-18 13:00:00,0.63,Geothermal
2021-01-18 13:00:00,5.03,Hydro
2021-01-18 13:00:00,7.51,Photovoltaic
2021-01-18 13:00:00,3.48,Wind
2021-01-18 14:00:00,2.76,Biomass
2021-01-18 14:00:00,0.62,Geothermal
2021-01-18 14:00:00,4.76,Hydro
2021-01-18 14:00:00,6.05,Photovoltaic
2021-01-18 14:00:00,3.57,Wind
2021-01-18 15:00:00,2.74,Biomass
2021-01-18 15:00:00,0.63,Geothermal
2021-01-18 15:00:00,5.48,Hydro
2021-01-18 15:00:00,2.88,Photovoltaic
2021-01-18 15:00:00,3.44,Wind
2021-01-18 16:00:00,2.75,Biomass
2021-01-18 16:00:00,0.63,Geothermal
2021-01-18 16:00:00,7.29,Hydro
2021-01-18 16:00:00,0.62,Photovoltaic
2021-01-18 16:00:00,2.79,Wind
2021-01-18 17:00:00,2.77,Biomass
2021-01-18 17:00:00,0.63,Geothermal
2021-01-18 17:00:00,8.77,Hydro
2021-01-18 17:00:00,0.00,Photovoltaic
2021-01-18 17:00:00,2.27,Wind
2021-01-18 18:00:00,2.76,Biomass
2021-01-18 18:00:00,0.63,Geothermal
2021-01-18 18:00:00,9.06,Hydro
2021-01-18 18:00:00,0.00,Photovoltaic
2021-01-18 18:00:00,1.98,Wind
2021-01-18 19:00:00,2.75,Biomass
2021-01-18 19:00:00,0.63,Geothermal
2021-01-18 19:00:00,8.25,Hydro
2021-01-18 19:00:00,0.00,Photovoltaic
2021-01-18 19:00:00,1.99,Wind
2021-01-18 20:00:00,2.72,Biomass
2021-01-18 20:00:00,0.63,Geothermal
2021-01-18 20:00:00,6.55,Hydro
2021-01-18 20:00:00,0.00,Photovoltaic
2021-01-18 20:00:00,2.10,Wind
2021-01-18 21:00:00,2.67,Biomass
2021-01-18 21:00:00,0.63,Geothermal
2021-01-18 21:00:00,4.65,Hydro
2021-01-18 21:00:00,0.00,Photovoltaic
2021-01-18 21:00:00,2.08,Wind
2021-01-18 22:00:00,2.42,Biomass
2021-01-18 22:00:00,0.63,Geothermal
2021-01-18 22:00:00,3.76,Hydro
2021-01-18 22:00:00,0.00,Photovoltaic
2021-01-18 22:00:00,2.07,Wind
2021-01-18 23:00:00,2.34,Biomass
2021-01-18 23:00:00,0.63,Geothermal
2021-01-18 23:00:00,3.16,Hydro
2021-01-18 23:00:00,0.00,Photovoltaic
2021-01-18 23:00:00,1.99,Wind
2021-01-19 00:00:00,2.11,Biomass
2021-01-19 00:00:00,0.63,Geothermal
2021-01-19 00:00:00,2.61,Hydro
2021-01-19 00:00:00,0.00,Photovoltaic
2021-01-19 00:00:00,1.86,Wind
2021-01-19 01:00:00,1.99,Biomass
2021-01-19 01:00:00,0.63,Geothermal
2021-01-19 01:00:00,2.44,Hydro
2021-01-19 01:00:00,0.00,Photovoltaic
2021-01-19 01:00:00,1.60,Wind
2021-01-19 02:00:00,1.92,Biomass
2021-01-19 02:00:00,0.63,Geothermal
2021-01-19 02:00:00,2.34,Hydro
2021-01-19 02:00:00,0.00,Photovoltaic
2021-01-19 02:00:00,1.54,Wind
2021-01-19 03:00:00,1.93,Biomass
2021-01-19 03:00:00,0.63,Geothermal
2021-01-19 03:00:00,2.31,Hydro
2021-01-19 03:00:00,0.00,Photovoltaic
2021-01-19 03:00:00,1.40,Wind
2021-01-19 04:00:00,1.97,Biomass
2021-01-19 04:00:00,0.63,Geothermal
2021-01-19 04:00:00,2.27,Hydro
2021-01-19 04:00:00,0.00,Photovoltaic
2021-01-19 04:00:00,1.30,Wind
2021-01-19 05:00:00,2.07,Biomass
2021-01-19 05:00:00,0.63,Geothermal
2021-01-19 05:00:00,2.38,Hydro
2021-01-19 05:00:00,0.00,Photovoltaic
2021-01-19 05:00:00,1.26,Wind
2021-01-19 06:00:00,2.31,Biomass
2021-01-19 06:00:00,0.63,Geothermal
2021-01-19 06:00:00,3.93,Hydro
2021-01-19 06:00:00,0.00,Photovoltaic
2021-01-19 06:00:00,1.34,Wind
2021-01-19 07:00:00,2.72,Biomass
2021-01-19 07:00:00,0.63,Geothermal
2021-01-19 07:00:00,6.49,Hydro
2021-01-19 07:00:00,0.11,Photovoltaic
2021-01-19 07:00:00,1.39,Wind
2021-01-19 08:00:00,2.74,Biomass
2021-01-19 08:00:00,0.63,Geothermal
2021-01-19 08:00:00,8.74,Hydro
2021-01-19 08:00:00,1.63,Photovoltaic
2021-01-19 08:00:00,1.37,Wind
2021-01-19 09:00:00,2.75,Biomass
2021-01-19 09:00:00,0.63,Geothermal
2021-01-19 09:00:00,8.38,Hydro
2021-01-19 09:00:00,4.22,Photovoltaic
2021-01-19 09:00:00,1.18,Wind
2021-01-19 10:00:00,2.76,Biomass
2021-01-19 10:00:00,0.62,Geothermal
2021-01-19 10:00:00,6.34,Hydro
2021-01-19 10:00:00,5.92,Photovoltaic
2021-01-19 10:00:00,1.23,Wind
2021-01-19 11:00:00,2.70,Biomass
2021-01-19 11:00:00,0.62,Geothermal
2021-01-19 11:00:00,5.35,Hydro
2021-01-19 11:00:00,6.45,Photovoltaic
2021-01-19 11:00:00,1.51,Wind
2021-01-19 12:00:00,2.75,Biomass
2021-01-19 12:00:00,0.62,Geothermal
2021-01-19 12:00:00,4.78,Hydro
2021-01-19 12:00:00,6.60,Photovoltaic
2021-01-19 12:00:00,1.99,Wind
2021-01-19 13:00:00,2.76,Biomass
2021-01-19 13:00:00,0.62,Geothermal
2021-01-19 13:00:00,4.17,Hydro
2021-01-19 13:00:00,6.28,Photovoltaic
2021-01-19 13:00:00,2.55,Wind
2021-01-19 14:00:00,2.73,Biomass
2021-01-19 14:00:00,0.62,Geothermal
2021-01-19 14:00:00,4.65,Hydro
2021-01-19 14:00:00,4.84,Photovoltaic
2021-01-19 14:00:00,2.75,Wind
2021-01-19 15:00:00,2.75,Biomass
2021-01-19 15:00:00,0.62,Geothermal
2021-01-19 15:00:00,5.23,Hydro
2021-01-19 15:00:00,2.59,Photovoltaic
2021-01-19 15:00:00,2.65,Wind
2021-01-19 16:00:00,2.76,Biomass
2021-01-19 16:00:00,0.62,Geothermal
2021-01-19 16:00:00,6.64,Hydro
2021-01-19 16:00:00,0.48,Photovoltaic
2021-01-19 16:00:00,2.34,Wind
2021-01-19 17:00:00,2.79,Biomass
2021-01-19 17:00:00,0.62,Geothermal
2021-01-19 17:00:00,7.98,Hydro
2021-01-19 17:00:00,0.00,Photovoltaic
2021-01-19 17:00:00,2.41,Wind
2021-01-19 18:00:00,2.76,Biomass
2021-01-19 18:00:00,0.62,Geothermal
2021-01-19 18:00:00,7.69,Hydro
2021-01-19 18:00:00,0.00,Photovoltaic
2021-01-19 18:00:00,2.62,Wind
2021-01-19 19:00:00,2.71,Biomass
2021-01-19 19:00:00,0.62,Geothermal
2021-01-19 19:00:00,6.61,Hydro
2021-01-19 19:00:00,0.00,Photovoltaic
2021-01-19 19:00:00,2.86,Wind
2021-01-19 20:00:00,2.68,Biomass
2021-01-19 20:00:00,0.62,Geothermal
2021-01-19 20:00:00,5.72,Hydro
2021-01-19 20:00:00,0.00,Photovoltaic
2021-01-19 20:00:00,2.99,Wind
2021-01-19 21:00:00,2.52,Biomass
2021-01-19 21:00:00,0.62,Geothermal
2021-01-19 21:00:00,4.14,Hydro
2021-01-19 21:00:00,0.00,Photovoltaic
2021-01-19 21:00:00,2.98,Wind
2021-01-19 22:00:00,2.28,Biomass
2021-01-19 22:00:00,0.62,Geothermal
2021-01-19 22:00:00,3.23,Hydro
2021-01-19 22:00:00,0.00,Photovoltaic
2021-01-19 22:00:00,2.88,Wind
2021-01-19 23:00:00,2.13,Biomass
2021-01-19 23:00:00,0.62,Geothermal
2021-01-19 23:00:00,2.78,Hydro
2021-01-19 23:00:00,0.00,Photovoltaic
2021-01-19 23:00:00,2.92,Wind
2021-01-20 00:00:00,1.90,Biomass
2021-01-20 00:00:00,0.62,Geothermal
2021-01-20 00:00:00,2.43,Hydro
2021-01-20 00:00:00,0.00,Photovoltaic
2021-01-20 00:00:00,3.08,Wind
2021-01-20 01:00:00,1.83,Biomass
2021-01-20 01:00:00,0.62,Geothermal
2021-01-20 01:00:00,2.50,Hydro
2021-01-20 01:00:00,0.00,Photovoltaic
2021-01-20 01:00:00,3.17,Wind
2021-01-20 02:00:00,1.81,Biomass
2021-01-20 02:00:00,0.62,Geothermal
2021-01-20 02:00:00,2.51,Hydro
2021-01-20 02:00:00,0.00,Photovoltaic
2021-01-20 02:00:00,3.37,Wind
2021-01-20 03:00:00,1.83,Biomass
2021-01-20 03:00:00,0.62,Geothermal
2021-01-20 03:00:00,2.44,Hydro
2021-01-20 03:00:00,0.00,Photovoltaic
2021-01-20 03:00:00,3.51,Wind
2021-01-20 04:00:00,1.88,Biomass
2021-01-20 04:00:00,0.62,Geothermal
2021-01-20 04:00:00,2.33,Hydro
2021-01-20 04:00:00,0.00,Photovoltaic
2021-01-20 04:00:00,3.57,Wind
2021-01-20 05:00:00,1.96,Biomass
2021-01-20 05:00:00,0.62,Geothermal
2021-01-20 05:00:00,2.43,Hydro
2021-01-20 05:00:00,0.00,Photovoltaic
2021-01-20 05:00:00,3.48,Wind
2021-01-20 06:00:00,2.24,Biomass
2021-01-20 06:00:00,0.62,Geothermal
2021-01-20 06:00:00,3.44,Hydro
2021-01-20 06:00:00,0.00,Photovoltaic
2021-01-20 06:00:00,3.25,Wind
2021-01-20 07:00:00,2.62,Biomass
2021-01-20 07:00:00,0.61,Geothermal
2021-01-20 07:00:00,5.65,Hydro
2021-01-20 07:00:00,0.06,Photovoltaic
2021-01-20 07:00:00,3.16,Wind
2021-01-20 08:00:00,2.68,Biomass
2021-01-20 08:00:00,0.61,Geothermal
2021-01-20 08:00:00,7.56,Hydro
2021-01-20 08:00:00,1.02,Photovoltaic
2021-01-20 08:00:00,3.10,Wind
2021-01-20 09:00:00,2.71,Biomass
2021-01-20 09:00:00,0.61,Geothermal
2021-01-20 09:00:00,6.99,Hydro
2021-01-20 09:00:00,3.00,Photovoltaic
2021-01-20 09:00:00,3.00,Wind
2021-01-20 10:00:00,2.75,Biomass
2021-01-20 10:00:00,0.61,Geothermal
2021-01-20 10:00:00,5.89,Hydro
2021-01-20 10:00:00,4.56,Photovoltaic
2021-01-20 10:00:00,3.27,Wind
2021-01-20 11:00:00,2.71,Biomass
2021-01-20 11:00:00,0.61,Geothermal
2021-01-20 11:00:00,5.02,Hydro
2021-01-20 11:00:00,4.70,Photovoltaic
2021-01-20 11:00:00,4.03,Wind
2021-01-20 12:00:00,2.68,Biomass
2021-01-20 12:00:00,0.61,Geothermal
2021-01-20 12:00:00,4.13,Hydro
2021-01-20 12:00:00,4.97,Photovoltaic
2021-01-20 12:00:00,4.34,Wind
2021-01-20 13:00:00,2.74,Biomass
2021-01-20 13:00:00,0.62,Geothermal
2021-01-20 13:00:00,4.06,Hydro
2021-01-20 13:00:00,4.18,Photovoltaic
2021-01-20 13:00:00,4.21,Wind
2021-01-20 14:00:00,2.75,Biomass
2021-01-20 14:00:00,0.62,Geothermal
2021-01-20 14:00:00,4.14,Hydro
2021-01-20 14:00:00,3.47,Photovoltaic
2021-01-20 14:00:00,3.98,Wind
2021-01-20 15:00:00,2.75,Biomass
2021-01-20 15:00:00,0.62,Geothermal
2021-01-20 15:00:00,4.80,Hydro
2021-01-20 15:00:00,1.98,Photovoltaic
2021-01-20 15:00:00,3.73,Wind
2021-01-20 16:00:00,2.86,Biomass
2021-01-20 16:00:00,0.62,Geothermal
2021-01-20 16:00:00,5.94,Hydro
2021-01-20 16:00:00,0.42,Photovoltaic
2021-01-20 16:00:00,3.60,Wind
2021-01-20 17:00:00,2.86,Biomass
2021-01-20 17:00:00,0.63,Geothermal
2021-01-20 17:00:00,7.25,Hydro
2021-01-20 17:00:00,0.00,Photovoltaic
2021-01-20 17:00:00,3.49,Wind
2021-01-20 18:00:00,2.84,Biomass
2021-01-20 18:00:00,0.63,Geothermal
2021-01-20 18:00:00,7.20,Hydro
2021-01-20 18:00:00,0.00,Photovoltaic
2021-01-20 18:00:00,3.44,Wind
2021-01-20 19:00:00,2.86,Biomass
2021-01-20 19:00:00,0.63,Geothermal
2021-01-20 19:00:00,6.12,Hydro
2021-01-20 19:00:00,0.00,Photovoltaic
2021-01-20 19:00:00,3.17,Wind
2021-01-20 20:00:00,2.85,Biomass
2021-01-20 20:00:00,0.63,Geothermal
2021-01-20 20:00:00,4.96,Hydro
2021-01-20 20:00:00,0.00,Photovoltaic
2021-01-20 20:00:00,3.16,Wind
2021-01-20 21:00:00,2.64,Biomass
2021-01-20 21:00:00,0.63,Geothermal
2021-01-20 21:00:00,4.06,Hydro
2021-01-20 21:00:00,0.00,Photovoltaic
2021-01-20 21:00:00,3.33,Wind
2021-01-20 22:00:00,2.36,Biomass
2021-01-20 22:00:00,0.63,Geothermal
2021-01-20 22:00:00,3.22,Hydro
2021-01-20 22:00:00,0.00,Photovoltaic
2021-01-20 22:00:00,3.64,Wind
2021-01-20 23:00:00,2.27,Biomass
2021-01-20 23:00:00,0.63,Geothermal
2021-01-20 23:00:00,2.92,Hydro
2021-01-20 23:00:00,0.00,Photovoltaic
2021-01-20 23:00:00,3.64,Wind
2021-01-21 00:00:00,2.18,Biomass
2021-01-21 00:00:00,0.63,Geothermal
2021-01-21 00:00:00,2.57,Hydro
2021-01-21 00:00:00,0.00,Photovoltaic
2021-01-21 00:00:00,3.64,Wind
2021-01-21 01:00:00,2.09,Biomass
2021-01-21 01:00:00,0.63,Geothermal
2021-01-21 01:00:00,2.55,Hydro
2021-01-21 01:00:00,0.00,Photovoltaic
2021-01-21 01:00:00,3.91,Wind
2021-01-21 02:00:00,2.08,Biomass
2021-01-21 02:00:00,0.63,Geothermal
2021-01-21 02:00:00,2.43,Hydro
2021-01-21 02:00:00,0.00,Photovoltaic
2021-01-21 02:00:00,3.99,Wind
2021-01-21 03:00:00,2.01,Biomass
2021-01-21 03:00:00,0.63,Geothermal
2021-01-21 03:00:00,2.23,Hydro
2021-01-21 03:00:00,0.00,Photovoltaic
2021-01-21 03:00:00,4.08,Wind
2021-01-21 04:00:00,2.05,Biomass
2021-01-21 04:00:00,0.63,Geothermal
2021-01-21 04:00:00,2.36,Hydro
2021-01-21 04:00:00,0.00,Photovoltaic
2021-01-21 04:00:00,4.27,Wind
2021-01-21 05:00:00,2.18,Biomass
2021-01-21 05:00:00,0.63,Geothermal
2021-01-21 05:00:00,2.65,Hydro
2021-01-21 05:00:00,0.00,Photovoltaic
2021-01-21 05:00:00,4.25,Wind
2021-01-21 06:00:00,2.38,Biomass
2021-01-21 06:00:00,0.63,Geothermal
2021-01-21 06:00:00,3.66,Hydro
2021-01-21 06:00:00,0.00,Photovoltaic
2021-01-21 06:00:00,4.38,Wind
2021-01-21 07:00:00,2.77,Biomass
2021-01-21 07:00:00,0.61,Geothermal
2021-01-21 07:00:00,5.21,Hydro
2021-01-21 07:00:00,0.10,Photovoltaic
2021-01-21 07:00:00,4.39,Wind
2021-01-21 08:00:00,2.85,Biomass
2021-01-21 08:00:00,0.61,Geothermal
2021-01-21 08:00:00,7.27,Hydro
2021-01-21 08:00:00,1.08,Photovoltaic
2021-01-21 08:00:00,4.41,Wind
2021-01-21 09:00:00,2.88,Biomass
2021-01-21 09:00:00,0.61,Geothermal
2021-01-21 09:00:00,7.79,Hydro
2021-01-21 09:00:00,1.84,Photovoltaic
2021-01-21 09:00:00,4.45,Wind
2021-01-21 10:00:00,2.88,Biomass
2021-01-21 10:00:00,0.61,Geothermal
2021-01-21 10:00:00,6.57,Hydro
2021-01-21 10:00:00,2.52,Photovoltaic
2021-01-21 10:00:00,4.61,Wind
2021-01-21 11:00:00,2.87,Biomass
2021-01-21 11:00:00,0.61,Geothermal
2021-01-21 11:00:00,5.42,Hydro
2021-01-21 11:00:00,3.15,Photovoltaic
2021-01-21 11:00:00,4.62,Wind
2021-01-21 12:00:00,2.88,Biomass
2021-01-21 12:00:00,0.61,Geothermal
2021-01-21 12:00:00,4.27,Hydro
2021-01-21 12:00:00,3.71,Photovoltaic
2021-01-21 12:00:00,4.37,Wind
2021-01-21 13:00:00,2.85,Biomass
2021-01-21 13:00:00,0.61,Geothermal
2021-01-21 13:00:00,3.95,Hydro
