name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Provincia di Ancona,27/04/2021 07:15:02 AM,27/04/2021 05:15 AM,centro_nord,75,broken clouds,1008,88,11.64,0,0,50,2.06
L'Aquila,27/04/2021 07:15:03 AM,27/04/2021 05:15 AM,centro_sud,30,scattered clouds,1008,69,10.41,0,0,9,0.45
Rome,27/04/2021 07:13:15 AM,27/04/2021 05:15 AM,centro_sud,40,scattered clouds,1005,67,14.78,0,0,150,4.12
L'Aquila,27/04/2021 07:15:03 AM,27/04/2021 05:15 AM,centro_sud,30,scattered clouds,1008,69,10.41,0,0,9,0.45
Rome,27/04/2021 07:13:15 AM,27/04/2021 05:15 AM,centro_sud,40,scattered clouds,1005,67,14.78,0,0,150,4.12
Provincia di Campobasso,27/04/2021 07:15:04 AM,27/04/2021 05:15 AM,centro_sud,98,overcast clouds,1007,82,12.03,0,0,275,0.45
Naples,27/04/2021 07:14:11 AM,27/04/2021 05:15 AM,sud,0,clear sky,1007,58,15.3,0,0,0,0.51
Bari,27/04/2021 07:15:05 AM,27/04/2021 05:15 AM,sud,100,overcast clouds,1007,82,14.72,0,0,180,3.6
Potenza,27/04/2021 07:15:05 AM,27/04/2021 05:15 AM,sud,82,broken clouds,1010,62,11.67,0,0,116,0.89
Province of Palermo,27/04/2021 07:15:05 AM,27/04/2021 05:15 AM,sicilia,100,overcast clouds,971,85,14.21,0,0,179,2.24
Sardinia,27/04/2021 07:15:06 AM,27/04/2021 05:15 AM,sardegna,99,overcast clouds,1005,90,15.56,0,0,289,2.24
Catanzaro,27/04/2021 07:14:07 AM,27/04/2021 05:15 AM,calabria,88,overcast clouds,1007,82,12.12,0,0,80,9.77
Valle d'Aosta,27/04/2021 07:30:05 AM,27/04/2021 05:30 AM,nord,100,overcast clouds,1002,85,4.98,0,0,125,0.98
Provincia di Genova,27/04/2021 07:30:06 AM,27/04/2021 05:30 AM,nord,100,overcast clouds,1005,87,11.72,0,0,1,2.73
Province of Turin,27/04/2021 07:30:06 AM,27/04/2021 05:30 AM,nord,100,overcast clouds,1005,95,8.39,0,0,89,0.76
Milan,27/04/2021 07:30:00 AM,27/04/2021 05:30 AM,nord,75,broken clouds,1009,93,10.34,0,0,50,1.54
Trento,27/04/2021 07:30:06 AM,27/04/2021 05:30 AM,nord,90,fog,1008,100,6.03,0,0,155,1.05
Venice,27/04/2021 07:30:07 AM,27/04/2021 05:30 AM,nord,75,light rain,1009,87,11.04,{'1h': 0.18},0,30,3.09
Bologna,27/04/2021 07:30:07 AM,27/04/2021 05:30 AM,nord,75,light rain,1009,93,10.68,{'1h': 0.37},0,60,2.57
Trieste,27/04/2021 07:30:07 AM,27/04/2021 05:30 AM,nord,90,overcast clouds,1009,87,11.34,0,0,110,2.06
Provincia di Perugia,27/04/2021 07:30:07 AM,27/04/2021 05:30 AM,centro_nord,90,overcast clouds,1006,94,11.18,0,0,350,3.6
Florence,27/04/2021 07:30:08 AM,27/04/2021 05:30 AM,centro_nord,75,broken clouds,1006,88,12.78,0,0,220,2.57
Provincia di Ancona,27/04/2021 07:30:08 AM,27/04/2021 05:30 AM,centro_nord,75,broken clouds,1008,88,11.74,0,0,50,2.06
L'Aquila,27/04/2021 07:30:08 AM,27/04/2021 05:30 AM,centro_sud,28,scattered clouds,1008,65,10.89,0,0,191,1.06
Rome,27/04/2021 07:27:47 AM,27/04/2021 05:30 AM,centro_sud,40,scattered clouds,1005,67,14.71,0,0,150,4.12
L'Aquila,27/04/2021 07:30:08 AM,27/04/2021 05:30 AM,centro_sud,28,scattered clouds,1008,65,10.89,0,0,191,1.06
Rome,27/04/2021 07:27:47 AM,27/04/2021 05:30 AM,centro_sud,40,scattered clouds,1005,67,14.71,0,0,150,4.12
Provincia di Campobasso,27/04/2021 07:30:09 AM,27/04/2021 05:30 AM,centro_sud,93,overcast clouds,1006,88,11.1,0,0,232,1.36
Naples,27/04/2021 07:30:03 AM,27/04/2021 05:30 AM,sud,0,clear sky,1007,58,15.68,0,0,0,0.51
Bari,27/04/2021 07:26:23 AM,27/04/2021 05:30 AM,sud,100,overcast clouds,1007,82,14.72,0,0,180,3.6
Potenza,27/04/2021 07:30:09 AM,27/04/2021 05:30 AM,sud,72,broken clouds,1010,73,8.89,0,0,315,0.45
Province of Palermo,27/04/2021 07:30:10 AM,27/04/2021 05:30 AM,sicilia,100,overcast clouds,1007,52,15.95,0,0,201,8.05
Sardinia,27/04/2021 07:30:10 AM,27/04/2021 05:30 AM,sardegna,95,overcast clouds,1005,90,15.56,0,0,298,2.68
Catanzaro,27/04/2021 07:30:10 AM,27/04/2021 05:30 AM,calabria,88,overcast clouds,1007,82,12.41,0,0,80,9.77
Valle d'Aosta,27/04/2021 07:45:10 AM,27/04/2021 05:45 AM,nord,100,overcast clouds,1009,87,5.95,0,0,80,2.06
Provincia di Genova,27/04/2021 07:45:10 AM,27/04/2021 05:45 AM,nord,100,overcast clouds,1005,88,11.78,0,0,1,2.73
Province of Turin,27/04/2021 07:45:11 AM,27/04/2021 05:45 AM,nord,100,overcast clouds,1005,96,8.4,0,0,89,0.76
Milan,27/04/2021 07:45:11 AM,27/04/2021 05:45 AM,nord,75,broken clouds,1009,93,10.76,0,0,50,2.06
Trento,27/04/2021 07:45:11 AM,27/04/2021 05:45 AM,nord,90,fog,1008,100,6.18,0,0,155,1.05
Venice,27/04/2021 07:45:11 AM,27/04/2021 05:45 AM,nord,75,light rain,1009,82,10.74,{'1h': 0.24},0,40,3.09
Bologna,27/04/2021 07:45:12 AM,27/04/2021 05:45 AM,nord,75,light rain,1009,93,10.48,{'1h': 0.18},0,60,2.06
Trieste,27/04/2021 07:45:12 AM,27/04/2021 05:45 AM,nord,90,overcast clouds,1009,82,11.6,0,0,120,2.06
Provincia di Perugia,27/04/2021 07:45:12 AM,27/04/2021 05:45 AM,centro_nord,75,broken clouds,1006,94,11.36,0,0,360,3.6
Florence,27/04/2021 07:43:21 AM,27/04/2021 05:45 AM,centro_nord,40,scattered clouds,1006,88,13.01,0,0,210,3.6
Provincia di Ancona,27/04/2021 07:45:13 AM,27/04/2021 05:45 AM,centro_nord,90,overcast clouds,1008,88,11.83,0,0,250,1.54
L'Aquila,27/04/2021 07:45:13 AM,27/04/2021 05:45 AM,centro_sud,28,scattered clouds,1008,67,10.79,0,0,311,0.45
Rome,27/04/2021 07:40:49 AM,27/04/2021 05:45 AM,centro_sud,75,broken clouds,1006,63,15.64,0,0,170,3.6
L'Aquila,27/04/2021 07:45:13 AM,27/04/2021 05:45 AM,centro_sud,28,scattered clouds,1008,67,10.79,0,0,311,0.45
Rome,27/04/2021 07:40:49 AM,27/04/2021 05:45 AM,centro_sud,75,broken clouds,1006,63,15.64,0,0,170,3.6
Provincia di Campobasso,27/04/2021 07:45:14 AM,27/04/2021 05:45 AM,centro_sud,93,overcast clouds,1006,86,11.94,0,0,232,1.36
Naples,27/04/2021 07:45:14 AM,27/04/2021 05:45 AM,sud,0,clear sky,1007,62,15.57,0,0,0,1.03
Bari,27/04/2021 07:45:14 AM,27/04/2021 05:45 AM,sud,0,clear sky,1007,82,15.0,0,0,180,3.6
Potenza,27/04/2021 07:45:14 AM,27/04/2021 05:45 AM,sud,72,broken clouds,1010,74,10.0,0,0,135,0.45
Province of Palermo,27/04/2021 07:43:19 AM,27/04/2021 05:45 AM,sicilia,100,overcast clouds,971,79,16.62,0,0,189,2.03
Sardinia,27/04/2021 07:45:15 AM,27/04/2021 05:45 AM,sardegna,95,overcast clouds,1005,89,15.56,0,0,294,2.24
Catanzaro,27/04/2021 07:45:15 AM,27/04/2021 05:45 AM,calabria,88,overcast clouds,1007,82,12.88,0,0,80,8.23
Valle d'Aosta,27/04/2021 08:15:00 AM,27/04/2021 06:15 AM,nord,100,overcast clouds,1002,86,5.13,0,0,125,0.98
Provincia di Genova,27/04/2021 08:15:00 AM,27/04/2021 06:15 AM,nord,100,overcast clouds,1005,88,11.86,0,0,5,2.68
Province of Turin,27/04/2021 08:15:01 AM,27/04/2021 06:15 AM,nord,100,overcast clouds,1005,96,8.52,0,0,315,0.45
Milan,27/04/2021 08:15:01 AM,27/04/2021 06:15 AM,nord,75,broken clouds,1009,93,10.81,0,0,70,2.06
Trento,27/04/2021 08:15:02 AM,27/04/2021 06:15 AM,nord,90,fog,1008,100,6.26,0,0,156,1.02
Venice,27/04/2021 08:12:11 AM,27/04/2021 06:15 AM,nord,75,light rain,1009,76,10.74,{'1h': 0.13},0,40,4.12
Bologna,27/04/2021 08:14:27 AM,27/04/2021 06:15 AM,nord,75,light rain,1009,93,10.48,{'1h': 0.58},0,50,2.06
Trieste,27/04/2021 08:14:38 AM,27/04/2021 06:15 AM,nord,75,broken clouds,1009,76,11.65,0,0,60,2.57
Provincia di Perugia,27/04/2021 08:15:03 AM,27/04/2021 06:15 AM,centro_nord,75,broken clouds,1006,87,11.47,0,0,350,3.6
Florence,27/04/2021 08:15:03 AM,27/04/2021 06:15 AM,centro_nord,75,broken clouds,1006,88,13.21,0,0,260,2.06
Provincia di Ancona,27/04/2021 08:14:25 AM,27/04/2021 06:15 AM,centro_nord,75,broken clouds,1008,88,12.02,0,0,0,0.51
L'Aquila,27/04/2021 08:14:26 AM,27/04/2021 06:15 AM,centro_sud,6,clear sky,1008,74,11.43,0,0,148,1.34
Rome,27/04/2021 08:14:21 AM,27/04/2021 06:15 AM,centro_sud,0,clear sky,1006,82,15.34,0,0,350,2.06
L'Aquila,27/04/2021 08:14:26 AM,27/04/2021 06:15 AM,centro_sud,6,clear sky,1008,74,11.43,0,0,148,1.34
Rome,27/04/2021 08:14:21 AM,27/04/2021 06:15 AM,centro_sud,0,clear sky,1006,82,15.34,0,0,350,2.06
Provincia di Campobasso,27/04/2021 08:15:04 AM,27/04/2021 06:15 AM,centro_sud,79,broken clouds,1005,84,13.05,0,0,232,1.28
Naples,27/04/2021 08:13:15 AM,27/04/2021 06:15 AM,sud,0,clear sky,1007,63,16.26,0,0,0,0.51
Bari,27/04/2021 08:15:05 AM,27/04/2021 06:15 AM,sud,0,clear sky,1006,82,15.19,0,0,170,3.6
Potenza,27/04/2021 08:15:05 AM,27/04/2021 06:15 AM,sud,72,broken clouds,1010,74,10.0,0,0,135,0.45
Province of Palermo,27/04/2021 08:15:06 AM,27/04/2021 06:15 AM,sicilia,96,overcast clouds,1006,53,17.4,0,0,212,4.02
Sardinia,27/04/2021 08:15:06 AM,27/04/2021 06:15 AM,sardegna,96,overcast clouds,1006,87,16.11,0,0,279,2.68
Catanzaro,27/04/2021 08:14:22 AM,27/04/2021 06:15 AM,calabria,88,overcast clouds,1008,77,13.64,0,0,80,7.72
Valle d'Aosta,27/04/2021 08:30:07 AM,27/04/2021 06:30 AM,nord,100,overcast clouds,1002,86,5.11,0,0,119,0.86
Provincia di Genova,27/04/2021 08:30:07 AM,27/04/2021 06:30 AM,nord,100,overcast clouds,1005,85,11.92,0,0,1,2.78
Province of Turin,27/04/2021 08:30:07 AM,27/04/2021 06:30 AM,nord,100,overcast clouds,1005,95,8.95,0,0,315,0.45
Milan,27/04/2021 08:26:17 AM,27/04/2021 06:30 AM,nord,75,broken clouds,1009,93,10.82,0,0,70,2.06
Trento,27/04/2021 08:30:08 AM,27/04/2021 06:30 AM,nord,90,fog,1008,100,6.31,0,0,160,1.09
Venice,27/04/2021 08:28:41 AM,27/04/2021 06:30 AM,nord,75,broken clouds,1009,76,10.74,0,0,40,4.12
Bologna,27/04/2021 08:30:08 AM,27/04/2021 06:30 AM,nord,75,light rain,1009,93,10.27,{'1h': 0.15},0,50,2.06
Trieste,27/04/2021 08:30:08 AM,27/04/2021 06:30 AM,nord,75,broken clouds,1009,76,11.86,0,0,60,2.57
Provincia di Perugia,27/04/2021 08:30:09 AM,27/04/2021 06:30 AM,centro_nord,75,broken clouds,1006,87,11.58,0,0,350,3.6
Florence,27/04/2021 08:30:03 AM,27/04/2021 06:30 AM,centro_nord,75,broken clouds,1006,88,13.32,0,0,260,2.06
Provincia di Ancona,27/04/2021 08:27:35 AM,27/04/2021 06:30 AM,centro_nord,75,broken clouds,1008,88,12.11,0,0,0,0.51
L'Aquila,27/04/2021 08:30:09 AM,27/04/2021 06:30 AM,centro_sud,7,clear sky,1008,71,12.17,0,0,167,0.45
Rome,27/04/2021 08:29:14 AM,27/04/2021 06:30 AM,centro_sud,0,clear sky,1006,82,15.13,0,0,350,2.06
L'Aquila,27/04/2021 08:30:09 AM,27/04/2021 06:30 AM,centro_sud,7,clear sky,1008,71,12.17,0,0,167,0.45
Rome,27/04/2021 08:29:14 AM,27/04/2021 06:30 AM,centro_sud,0,clear sky,1006,82,15.13,0,0,350,2.06
Provincia di Campobasso,27/04/2021 08:30:10 AM,27/04/2021 06:30 AM,centro_sud,1,clear sky,1005,80,13.33,0,0,216,1.36
Naples,27/04/2021 08:30:10 AM,27/04/2021 06:30 AM,sud,0,clear sky,1007,63,16.27,0,0,0,0.51
Bari,27/04/2021 08:30:10 AM,27/04/2021 06:30 AM,sud,0,clear sky,1006,82,15.38,0,0,170,3.6
Potenza,27/04/2021 08:30:10 AM,27/04/2021 06:30 AM,sud,82,broken clouds,1010,74,10.0,0,0,135,0.45
Province of Palermo,27/04/2021 08:30:11 AM,27/04/2021 06:30 AM,sicilia,100,overcast clouds,1006,54,18.12,0,0,228,2.68
Sardinia,27/04/2021 08:30:11 AM,27/04/2021 06:30 AM,sardegna,77,broken clouds,1006,87,16.11,0,0,278,2.68
Catanzaro,27/04/2021 08:30:11 AM,27/04/2021 06:30 AM,calabria,100,overcast clouds,1008,77,13.93,0,0,80,7.72
Valle d'Aosta,27/04/2021 08:45:12 AM,27/04/2021 06:45 AM,nord,100,overcast clouds,1002,86,5.09,0,0,119,0.86
Provincia di Genova,27/04/2021 08:43:27 AM,27/04/2021 06:45 AM,nord,100,overcast clouds,1005,88,11.97,0,0,1,2.78
Province of Turin,27/04/2021 08:45:12 AM,27/04/2021 06:45 AM,nord,100,overcast clouds,1005,94,8.95,0,0,315,0.45
Milan,27/04/2021 08:43:22 AM,27/04/2021 06:45 AM,nord,75,light intensity drizzle,1009,87,10.89,0,0,80,2.57
Trento,27/04/2021 08:45:13 AM,27/04/2021 06:45 AM,nord,90,fog,1008,100,6.25,0,0,160,1.09
Venice,27/04/2021 08:45:13 AM,27/04/2021 06:45 AM,nord,75,broken clouds,1009,76,10.74,0,0,40,3.6
Bologna,27/04/2021 08:45:13 AM,27/04/2021 06:45 AM,nord,75,broken clouds,1009,93,10.28,0,0,60,2.06
Trieste,27/04/2021 08:45:14 AM,27/04/2021 06:45 AM,nord,75,broken clouds,1009,76,11.66,0,0,60,2.57
Provincia di Perugia,27/04/2021 08:45:14 AM,27/04/2021 06:45 AM,centro_nord,75,broken clouds,1006,82,11.85,0,0,360,2.57
Florence,27/04/2021 08:43:28 AM,27/04/2021 06:45 AM,centro_nord,75,broken clouds,1006,82,13.87,0,0,230,2.57
Provincia di Ancona,27/04/2021 08:45:14 AM,27/04/2021 06:45 AM,centro_nord,75,broken clouds,1008,82,12.37,0,0,40,2.06
L'Aquila,27/04/2021 08:45:15 AM,27/04/2021 06:45 AM,centro_sud,7,clear sky,1008,68,13.1,0,0,201,0.79
Rome,27/04/2021 08:45:15 AM,27/04/2021 06:45 AM,centro_sud,75,broken clouds,1005,67,16.34,0,0,170,4.12
L'Aquila,27/04/2021 08:45:15 AM,27/04/2021 06:45 AM,centro_sud,7,clear sky,1008,68,13.1,0,0,201,0.79
Rome,27/04/2021 08:45:15 AM,27/04/2021 06:45 AM,centro_sud,75,broken clouds,1005,67,16.34,0,0,170,4.12
Provincia di Campobasso,27/04/2021 08:45:15 AM,27/04/2021 06:45 AM,centro_sud,1,clear sky,1007,78,13.54,0,0,356,1.34
Naples,27/04/2021 08:43:17 AM,27/04/2021 06:45 AM,sud,20,few clouds,1007,55,16.88,0,0,0,1.03
Bari,27/04/2021 08:45:16 AM,27/04/2021 06:45 AM,sud,0,clear sky,1007,77,15.64,0,0,170,2.06
Potenza,27/04/2021 08:45:16 AM,27/04/2021 06:45 AM,sud,82,broken clouds,1010,69,12.22,0,0,135,0.45
Province of Palermo,27/04/2021 08:45:16 AM,27/04/2021 06:45 AM,sicilia,100,overcast clouds,1006,53,18.51,0,0,217,4.02
Sardinia,27/04/2021 08:45:17 AM,27/04/2021 06:45 AM,sardegna,77,broken clouds,1005,86,16.67,0,0,281,2.24
Catanzaro,27/04/2021 08:45:17 AM,27/04/2021 06:45 AM,calabria,100,overcast clouds,1008,77,14.39,0,0,80,7.72
Valle d'Aosta,27/04/2021 09:15:00 AM,27/04/2021 07:15 AM,nord,100,overcast clouds,1002,86,5.42,0,0,119,0.86
Provincia di Genova,27/04/2021 09:15:00 AM,27/04/2021 07:15 AM,nord,100,overcast clouds,1005,90,12.03,0,0,1,2.78
Province of Turin,27/04/2021 09:15:00 AM,27/04/2021 07:15 AM,nord,75,broken clouds,1009,100,9.41,0,0,117,0.74
Milan,27/04/2021 09:13:05 AM,27/04/2021 07:15 AM,nord,75,light intensity drizzle,1009,82,11.08,0,0,90,2.57
Trento,27/04/2021 09:15:01 AM,27/04/2021 07:15 AM,nord,90,fog,1008,100,6.39,0,0,160,1.09
Venice,27/04/2021 09:12:12 AM,27/04/2021 07:15 AM,nord,75,light rain,1009,76,10.74,{'1h': 0.27},0,40,3.09
Bologna,27/04/2021 09:15:01 AM,27/04/2021 07:15 AM,nord,75,broken clouds,1009,93,10.48,0,0,40,2.06
Trieste,27/04/2021 09:15:01 AM,27/04/2021 07:15 AM,nord,75,broken clouds,1009,82,11.5,0,0,50,4.12
Provincia di Perugia,27/04/2021 09:15:02 AM,27/04/2021 07:15 AM,centro_nord,75,broken clouds,1006,88,12.03,0,0,10,2.57
Florence,27/04/2021 09:12:34 AM,27/04/2021 07:15 AM,centro_nord,75,broken clouds,1006,77,14.3,0,0,0,1.03
Provincia di Ancona,27/04/2021 09:14:37 AM,27/04/2021 07:15 AM,centro_nord,75,broken clouds,1008,82,13.4,0,0,40,3.09
L'Aquila,27/04/2021 09:15:04 AM,27/04/2021 07:15 AM,centro_sud,7,clear sky,1008,61,13.48,0,0,121,0.89
Rome,27/04/2021 09:11:56 AM,27/04/2021 07:15 AM,centro_sud,75,broken clouds,1005,67,16.77,0,0,160,3.6
L'Aquila,27/04/2021 09:15:04 AM,27/04/2021 07:15 AM,centro_sud,7,clear sky,1008,61,13.48,0,0,121,0.89
Rome,27/04/2021 09:11:56 AM,27/04/2021 07:15 AM,centro_sud,75,broken clouds,1005,67,16.77,0,0,160,3.6
Provincia di Campobasso,27/04/2021 09:15:04 AM,27/04/2021 07:15 AM,centro_sud,1,clear sky,1001,70,13.9,0,0,208,4.02
Naples,27/04/2021 09:10:53 AM,27/04/2021 07:15 AM,sud,20,few clouds,1007,52,17.63,0,0,0,1.03
Bari,27/04/2021 09:15:05 AM,27/04/2021 07:15 AM,sud,0,clear sky,1007,72,16.09,0,0,200,4.12
Potenza,27/04/2021 09:15:05 AM,27/04/2021 07:15 AM,sud,82,broken clouds,1010,66,13.33,0,0,270,0.45
Province of Palermo,27/04/2021 09:15:05 AM,27/04/2021 07:15 AM,sicilia,100,overcast clouds,970,65,19.62,0,0,190,1.82
Sardinia,27/04/2021 09:15:06 AM,27/04/2021 07:15 AM,sardegna,77,broken clouds,1005,84,16.67,0,0,277,2.24
Catanzaro,27/04/2021 09:14:07 AM,27/04/2021 07:15 AM,calabria,100,overcast clouds,1008,72,14.69,0,0,90,8.75
Valle d'Aosta,27/04/2021 09:30:05 AM,27/04/2021 07:30 AM,nord,100,overcast clouds,1002,86,5.53,0,0,95,0.85
Provincia di Genova,27/04/2021 09:30:06 AM,27/04/2021 07:30 AM,nord,100,overcast clouds,1005,89,12.02,0,0,359,2.52
Province of Turin,27/04/2021 09:30:06 AM,27/04/2021 07:30 AM,nord,75,broken clouds,1009,100,9.49,0,0,129,0.87
Milan,27/04/2021 09:26:32 AM,27/04/2021 07:30 AM,nord,75,light intensity drizzle,1009,82,11.33,0,0,90,2.57
Trento,27/04/2021 09:30:06 AM,27/04/2021 07:30 AM,nord,90,fog,1008,100,6.39,0,0,164,1.29
Venice,27/04/2021 09:30:07 AM,27/04/2021 07:30 AM,nord,75,broken clouds,1009,76,10.91,0,0,40,3.09
Bologna,27/04/2021 09:30:07 AM,27/04/2021 07:30 AM,nord,75,light rain,1009,93,10.68,{'1h': 0.56},0,40,2.06
Trieste,27/04/2021 09:30:07 AM,27/04/2021 07:30 AM,nord,75,broken clouds,1009,82,11.33,0,0,50,4.12
Provincia di Perugia,27/04/2021 09:30:08 AM,27/04/2021 07:30 AM,centro_nord,75,broken clouds,1006,88,12.42,0,0,10,2.57
Florence,27/04/2021 09:30:08 AM,27/04/2021 07:30 AM,centro_nord,75,broken clouds,1006,77,14.52,0,0,0,1.03
Provincia di Ancona,27/04/2021 09:30:08 AM,27/04/2021 07:30 AM,centro_nord,75,broken clouds,1008,82,13.39,0,0,40,3.09
L'Aquila,27/04/2021 09:30:08 AM,27/04/2021 07:30 AM,centro_sud,53,broken clouds,1007,58,13.79,0,0,111,1.34
Rome,27/04/2021 09:30:09 AM,27/04/2021 07:30 AM,centro_sud,75,broken clouds,1005,67,16.76,0,0,160,3.6
L'Aquila,27/04/2021 09:30:08 AM,27/04/2021 07:30 AM,centro_sud,53,broken clouds,1007,58,13.79,0,0,111,1.34
Rome,27/04/2021 09:30:09 AM,27/04/2021 07:30 AM,centro_sud,75,broken clouds,1005,67,16.76,0,0,160,3.6
Provincia di Campobasso,27/04/2021 09:30:09 AM,27/04/2021 07:30 AM,centro_sud,1,clear sky,1002,69,13.51,0,0,205,4.02
Naples,27/04/2021 09:26:39 AM,27/04/2021 07:30 AM,sud,20,few clouds,1007,52,17.7,0,0,0,1.03
Bari,27/04/2021 09:30:10 AM,27/04/2021 07:30 AM,sud,0,clear sky,1007,72,16.11,0,0,200,4.12
Potenza,27/04/2021 09:30:10 AM,27/04/2021 07:30 AM,sud,73,broken clouds,1010,55,16.67,0,0,55,0.89
Province of Palermo,27/04/2021 09:30:10 AM,27/04/2021 07:30 AM,sicilia,100,overcast clouds,1007,50,19.63,0,0,298,2.68
Sardinia,27/04/2021 09:30:10 AM,27/04/2021 07:30 AM,sardegna,76,broken clouds,1006,83,17.22,0,0,272,3.58
Catanzaro,27/04/2021 09:30:11 AM,27/04/2021 07:30 AM,calabria,100,overcast clouds,1008,72,14.98,0,0,90,8.75
Valle d'Aosta,27/04/2021 09:45:10 AM,27/04/2021 07:45 AM,nord,100,overcast clouds,1002,86,5.65,0,0,95,0.85
Provincia di Genova,27/04/2021 09:45:11 AM,27/04/2021 07:45 AM,nord,100,overcast clouds,1005,89,12.11,0,0,359,2.52
Province of Turin,27/04/2021 09:45:11 AM,27/04/2021 07:45 AM,nord,75,broken clouds,1009,100,9.6,0,0,129,0.87
Milan,27/04/2021 09:45:11 AM,27/04/2021 07:45 AM,nord,75,broken clouds,1009,87,11.4,0,0,90,2.57
Trento,27/04/2021 09:45:12 AM,27/04/2021 07:45 AM,nord,90,fog,1008,100,6.53,0,0,164,1.29
Venice,27/04/2021 09:45:12 AM,27/04/2021 07:45 AM,nord,75,broken clouds,1009,76,10.91,0,0,50,2.57
Bologna,27/04/2021 09:45:12 AM,27/04/2021 07:45 AM,nord,75,light rain,1009,93,10.68,{'1h': 0.42},0,50,2.57
Trieste,27/04/2021 09:44:43 AM,27/04/2021 07:45 AM,nord,75,broken clouds,1009,82,11.33,0,0,50,4.12
Provincia di Perugia,27/04/2021 09:45:13 AM,27/04/2021 07:45 AM,centro_nord,90,overcast clouds,1006,77,12.82,0,0,50,2.06
Florence,27/04/2021 09:45:13 AM,27/04/2021 07:45 AM,centro_nord,75,broken clouds,1006,77,14.62,0,0,240,2.06
Provincia di Ancona,27/04/2021 09:45:13 AM,27/04/2021 07:45 AM,centro_nord,75,broken clouds,1008,82,12.77,0,0,40,3.6
L'Aquila,27/04/2021 09:45:14 AM,27/04/2021 07:45 AM,centro_sud,53,broken clouds,1007,57,14.76,0,0,126,2.24
Rome,27/04/2021 09:43:27 AM,27/04/2021 07:45 AM,centro_sud,75,broken clouds,1006,67,17.02,0,0,170,4.63
L'Aquila,27/04/2021 09:45:14 AM,27/04/2021 07:45 AM,centro_sud,53,broken clouds,1007,57,14.76,0,0,126,2.24
Rome,27/04/2021 09:43:27 AM,27/04/2021 07:45 AM,centro_sud,75,broken clouds,1006,67,17.02,0,0,170,4.63
Provincia di Campobasso,27/04/2021 09:45:14 AM,27/04/2021 07:45 AM,centro_sud,1,clear sky,1002,70,14.16,0,0,222,4.92
Naples,27/04/2021 09:44:55 AM,27/04/2021 07:45 AM,sud,40,scattered clouds,1007,55,18.08,0,0,0,1.03
Bari,27/04/2021 09:45:15 AM,27/04/2021 07:45 AM,sud,0,clear sky,1007,72,16.81,0,0,170,2.06
Potenza,27/04/2021 09:45:15 AM,27/04/2021 07:45 AM,sud,73,broken clouds,1006,50,19.44,0,0,203,0.89
Province of Palermo,27/04/2021 09:42:08 AM,27/04/2021 07:45 AM,sicilia,100,overcast clouds,970,61,19.63,0,0,187,1.67
Sardinia,27/04/2021 09:45:16 AM,27/04/2021 07:45 AM,sardegna,76,broken clouds,1006,82,17.22,0,0,289,3.13
Catanzaro,27/04/2021 09:45:16 AM,27/04/2021 07:45 AM,calabria,100,overcast clouds,1008,77,15.0,0,0,90,8.75
Valle d'Aosta,27/04/2021 10:15:00 AM,27/04/2021 08:15 AM,nord,100,overcast clouds,1002,84,6.27,0,0,135,1.34
Provincia di Genova,27/04/2021 10:13:34 AM,27/04/2021 08:15 AM,nord,100,overcast clouds,1005,87,12.43,0,0,359,2.52
Province of Turin,27/04/2021 10:15:00 AM,27/04/2021 08:15 AM,nord,75,broken clouds,1009,100,9.78,0,0,129,0.87
Milan,27/04/2021 10:15:00 AM,27/04/2021 08:15 AM,nord,75,broken clouds,1009,87,11.71,0,0,100,2.57
Trento,27/04/2021 10:15:01 AM,27/04/2021 08:15 AM,nord,90,fog,1008,100,6.72,0,0,164,1.29
Venice,27/04/2021 10:15:01 AM,27/04/2021 08:15 AM,nord,75,broken clouds,1009,76,11.09,0,0,40,3.09
Bologna,27/04/2021 10:15:02 AM,27/04/2021 08:15 AM,nord,75,light rain,1009,100,10.68,{'1h': 0.75},0,50,2.06
Trieste,27/04/2021 10:15:02 AM,27/04/2021 08:15 AM,nord,40,scattered clouds,1009,76,11.86,0,0,40,3.6
Provincia di Perugia,27/04/2021 10:11:22 AM,27/04/2021 08:15 AM,centro_nord,90,overcast clouds,1006,77,13.11,0,0,360,2.57
Florence,27/04/2021 10:15:02 AM,27/04/2021 08:15 AM,centro_nord,75,broken clouds,1006,72,14.95,0,0,250,2.06
Provincia di Ancona,27/04/2021 10:15:03 AM,27/04/2021 08:15 AM,centro_nord,75,broken clouds,1008,82,12.56,0,0,30,3.6
L'Aquila,27/04/2021 10:15:03 AM,27/04/2021 08:15 AM,centro_sud,53,broken clouds,1008,54,15.5,0,0,74,1.34
Rome,27/04/2021 10:13:45 AM,27/04/2021 08:15 AM,centro_sud,75,broken clouds,1006,72,17.64,0,0,170,4.63
L'Aquila,27/04/2021 10:15:03 AM,27/04/2021 08:15 AM,centro_sud,53,broken clouds,1008,54,15.5,0,0,74,1.34
Rome,27/04/2021 10:13:45 AM,27/04/2021 08:15 AM,centro_sud,75,broken clouds,1006,72,17.64,0,0,170,4.63
Provincia di Campobasso,27/04/2021 10:15:04 AM,27/04/2021 08:15 AM,centro_sud,1,clear sky,1002,73,14.35,0,0,213,4.47
