name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Province of Palermo,29/04/2021 00:00:00 AM,,sicilia,0,clear sky,1012,61,286.81,0.0,0.0,170,0.49
Bari,29/04/2021 00:00:00 AM,,sud,66,broken clouds,1011,86,289.3,0.37,0.0,271,2.3
Provincia di Perugia,29/04/2021 00:00:00 AM,,centro_nord,62,broken clouds,1011,93,285.21,0.24,0.0,196,1.78
Provincia di Ancona,29/04/2021 00:00:00 AM,,centro_nord,73,broken clouds,1010,93,284.85,0.53,0.0,168,1.87
Venice,29/04/2021 00:00:00 AM,,nord,78,broken clouds,1010,80,285.84,0.0,0.0,92,1.09
Valle d'Aosta,29/04/2021 00:00:00 AM,,nord,100,light snow,1010,91,275.58,0.22,0.1,105,0.82
Florence,29/04/2021 00:00:00 AM,,centro_nord,41,scattered clouds,1011,95,285.96,0.23,0.0,177,1.35
Bologna,29/04/2021 00:00:00 AM,,nord,51,broken clouds,1010,92,284.02,0.11,0.0,164,1.71
Trento,29/04/2021 00:00:00 AM,,nord,91,overcast clouds,1011,96,284.07,0.15,0.0,208,1.22
Provincia di Campobasso,29/04/2021 00:00:00 AM,,centro_sud,83,broken clouds,1012,95,284.83,0.11,0.0,225,2.37
Potenza,29/04/2021 00:00:00 AM,,sud,93,overcast clouds,1013,92,282.82,0.0,0.0,220,2.35
Catanzaro,29/04/2021 01:00:00 AM,,calabria,0,clear sky,1012,62,287.94,0.0,0.0,304,2.68
Bari,29/04/2021 01:00:00 AM,,sud,58,broken clouds,1011,88,288.94,0.37,0.0,284,2.75
Bologna,29/04/2021 01:00:00 AM,,nord,46,scattered clouds,1010,92,283.86,0.11,0.0,167,1.49
Province of Turin,29/04/2021 01:00:00 AM,,nord,100,overcast clouds,1010,91,280.99,0.11,0.0,338,0.49
Sardinia,29/04/2021 01:00:00 AM,,sardegna,62,broken clouds,1011,72,284.96,0.0,0.0,111,2.08
Provincia di Genova,29/04/2021 01:00:00 AM,,nord,61,broken clouds,1011,92,281.44,0.13,0.0,141,1.08
Potenza,29/04/2021 01:00:00 AM,,sud,88,overcast clouds,1013,92,282.54,0.0,0.0,219,2.38
Trieste,29/04/2021 01:00:00 AM,,nord,99,overcast clouds,1011,92,285.47,0.15,0.0,192,1.11
Province of Palermo,29/04/2021 01:00:00 AM,,sicilia,0,clear sky,1012,53,287.04,0.0,0.0,174,0.71
Provincia di Campobasso,29/04/2021 01:00:00 AM,,centro_sud,79,broken clouds,1012,95,284.34,0.11,0.0,224,2.75
Provincia di Perugia,29/04/2021 01:00:00 AM,,centro_nord,61,broken clouds,1012,94,284.74,0.24,0.0,187,1.61
Venice,29/04/2021 01:00:00 AM,,nord,82,broken clouds,1011,82,285.79,0.0,0.0,78,0.73
L'Aquila,29/04/2021 01:00:00 AM,,centro_sud,36,scattered clouds,1012,94,282.69,0.13,0.0,233,1.92
Florence,29/04/2021 01:00:00 AM,,centro_nord,45,scattered clouds,1011,96,285.68,0.23,0.0,180,1.37
Provincia di Ancona,29/04/2021 01:00:00 AM,,centro_nord,66,broken clouds,1010,91,284.82,0.53,0.0,186,1.8
Valle d'Aosta,29/04/2021 01:00:00 AM,,nord,100,overcast clouds,1010,92,275.48,0.22,0.1,75,0.65
Rome,29/04/2021 01:00:00 AM,,centro_sud,62,broken clouds,1012,94,286.33,0.1,0.0,107,0.85
Trento,29/04/2021 01:00:00 AM,,nord,92,overcast clouds,1011,95,284.13,0.15,0.0,203,1.09
Milan,29/04/2021 01:00:00 AM,,nord,99,overcast clouds,1010,83,285.56,0.11,0.0,100,1.89
Naples,29/04/2021 01:00:00 AM,,sud,55,broken clouds,1012,84,289.17,0.0,0.0,140,2.78
Catanzaro,29/04/2021 02:00:00 AM,,calabria,0,clear sky,1012,59,287.93,0.0,0.0,304,2.61
Bologna,29/04/2021 02:00:00 AM,,nord,43,scattered clouds,1010,91,283.66,0.11,0.0,190,1.21
Bari,29/04/2021 02:00:00 AM,,sud,56,broken clouds,1011,90,288.69,0.37,0.0,292,2.63
Trieste,29/04/2021 02:00:00 AM,,nord,99,overcast clouds,1011,92,285.4,0.15,0.0,183,0.9
L'Aquila,29/04/2021 02:00:00 AM,,centro_sud,38,scattered clouds,1012,94,282.49,0.13,0.0,234,2.0
Florence,29/04/2021 02:00:00 AM,,centro_nord,54,broken clouds,1011,96,285.62,0.23,0.0,179,1.29
Trento,29/04/2021 02:00:00 AM,,nord,93,overcast clouds,1011,95,284.11,0.15,0.0,209,0.93
Sardinia,29/04/2021 02:00:00 AM,,sardegna,54,broken clouds,1011,72,284.68,0.0,0.0,124,1.95
Valle d'Aosta,29/04/2021 02:00:00 AM,,nord,100,overcast clouds,1010,92,275.44,0.22,0.1,84,0.84
Province of Turin,29/04/2021 02:00:00 AM,,nord,100,overcast clouds,1010,92,280.86,0.11,0.0,15,0.34
Venice,29/04/2021 02:00:00 AM,,nord,85,overcast clouds,1010,83,285.65,0.0,0.0,39,1.08
Provincia di Genova,29/04/2021 02:00:00 AM,,nord,67,broken clouds,1011,92,281.52,0.13,0.0,141,1.25
Province of Palermo,29/04/2021 02:00:00 AM,,sicilia,8,clear sky,1012,47,287.15,0.0,0.0,148,0.44
Provincia di Ancona,29/04/2021 02:00:00 AM,,centro_nord,69,broken clouds,1010,89,285.48,0.53,0.0,193,1.88
Provincia di Perugia,29/04/2021 02:00:00 AM,,centro_nord,67,broken clouds,1012,94,284.22,0.24,0.0,180,1.68
Potenza,29/04/2021 02:00:00 AM,,sud,75,broken clouds,1013,91,282.22,0.0,0.0,219,2.59
Milan,29/04/2021 02:00:00 AM,,nord,99,light rain,1010,86,285.24,0.14,0.0,104,1.68
Naples,29/04/2021 02:00:00 AM,,sud,46,scattered clouds,1012,85,288.89,0.0,0.0,131,2.77
Rome,29/04/2021 02:00:00 AM,,centro_sud,54,broken clouds,1012,94,286.1,0.1,0.0,102,1.17
Provincia di Campobasso,29/04/2021 02:00:00 AM,,centro_sud,69,broken clouds,1012,95,284.01,0.11,0.0,232,2.9
Florence,29/04/2021 03:00:00 AM,,centro_nord,78,broken clouds,1011,96,285.5,0.23,0.0,180,1.3
Trento,29/04/2021 03:00:00 AM,,nord,97,overcast clouds,1011,95,284.13,0.15,0.0,209,0.64
Rome,29/04/2021 03:00:00 AM,,centro_sud,8,clear sky,1012,94,285.97,0.1,0.0,83,1.44
Venice,29/04/2021 03:00:00 AM,,nord,100,overcast clouds,1010,83,285.47,0.0,0.0,35,1.1
Potenza,29/04/2021 03:00:00 AM,,sud,4,clear sky,1013,90,281.91,0.0,0.0,219,2.63
Province of Palermo,29/04/2021 03:00:00 AM,,sicilia,100,overcast clouds,1011,44,287.49,0.0,0.0,143,0.86
Trieste,29/04/2021 03:00:00 AM,,nord,100,overcast clouds,1011,92,285.38,0.15,0.0,191,0.74
Catanzaro,29/04/2021 03:00:00 AM,,calabria,0,clear sky,1012,57,288.02,0.0,0.0,300,2.75
L'Aquila,29/04/2021 03:00:00 AM,,centro_sud,19,few clouds,1013,93,282.19,0.13,0.0,231,1.88
Provincia di Perugia,29/04/2021 03:00:00 AM,,centro_nord,48,scattered clouds,1012,95,283.91,0.24,0.0,177,1.65
Milan,29/04/2021 03:00:00 AM,,nord,100,overcast clouds,1010,87,285.04,0.14,0.0,99,1.68
Bologna,29/04/2021 03:00:00 AM,,nord,11,few clouds,1010,92,283.33,0.11,0.0,221,0.96
Provincia di Campobasso,29/04/2021 03:00:00 AM,,centro_sud,13,few clouds,1012,95,283.89,0.11,0.0,234,3.01
Bari,29/04/2021 03:00:00 AM,,sud,14,few clouds,1011,91,288.37,0.37,0.0,295,1.95
Provincia di Genova,29/04/2021 03:00:00 AM,,nord,100,overcast clouds,1011,91,281.6,0.13,0.0,132,1.24
Province of Turin,29/04/2021 03:00:00 AM,,nord,100,overcast clouds,1010,94,280.66,0.11,0.0,64,0.15
Provincia di Ancona,29/04/2021 03:00:00 AM,,centro_nord,24,few clouds,1010,89,284.93,0.53,0.0,198,2.27
Valle d'Aosta,29/04/2021 03:00:00 AM,,nord,99,overcast clouds,1010,92,275.35,0.22,0.1,94,0.84
Sardinia,29/04/2021 03:00:00 AM,,sardegna,14,few clouds,1011,72,284.56,0.0,0.0,111,1.81
Naples,29/04/2021 03:00:00 AM,,sud,0,clear sky,1012,85,288.7,0.0,0.0,128,2.5
Bologna,29/04/2021 04:00:00 AM,,nord,20,few clouds,1010,91,283.2,0.11,0.0,209,1.17
Provincia di Campobasso,29/04/2021 04:00:00 AM,,centro_sud,34,scattered clouds,1012,95,283.65,0.11,0.0,236,2.85
Potenza,29/04/2021 04:00:00 AM,,sud,3,clear sky,1013,88,281.61,0.0,0.0,218,2.25
Bari,29/04/2021 04:00:00 AM,,sud,11,few clouds,1011,91,288.12,0.37,0.0,286,1.28
Trento,29/04/2021 04:00:00 AM,,nord,97,overcast clouds,1011,95,284.18,0.15,0.0,233,0.5
Valle d'Aosta,29/04/2021 04:00:00 AM,,nord,99,overcast clouds,1010,92,275.27,0.22,0.1,113,0.7
Provincia di Ancona,29/04/2021 04:00:00 AM,,centro_nord,17,few clouds,1010,89,284.75,0.53,0.0,209,2.37
Catanzaro,29/04/2021 04:00:00 AM,,calabria,22,few clouds,1012,55,288.11,0.0,0.0,308,2.58
Province of Turin,29/04/2021 04:00:00 AM,,nord,100,light rain,1010,94,280.6,0.11,0.0,337,0.46
Province of Palermo,29/04/2021 04:00:00 AM,,sicilia,100,overcast clouds,1011,42,287.73,0.0,0.0,162,1.2
Provincia di Genova,29/04/2021 04:00:00 AM,,nord,99,overcast clouds,1010,91,281.6,0.13,0.0,138,1.34
Trieste,29/04/2021 04:00:00 AM,,nord,100,overcast clouds,1011,92,285.27,0.15,0.0,199,0.79
Florence,29/04/2021 04:00:00 AM,,centro_nord,89,overcast clouds,1011,95,285.5,0.23,0.0,170,1.37
Venice,29/04/2021 04:00:00 AM,,nord,98,overcast clouds,1010,84,285.28,0.0,0.0,34,1.43
Provincia di Perugia,29/04/2021 04:00:00 AM,,centro_nord,55,broken clouds,1012,96,283.89,0.24,0.0,164,1.49
Sardinia,29/04/2021 04:00:00 AM,,sardegna,57,broken clouds,1011,73,284.56,0.0,0.0,120,1.54
L'Aquila,29/04/2021 04:00:00 AM,,centro_sud,19,few clouds,1013,93,282.09,0.13,0.0,232,1.64
Naples,29/04/2021 04:00:00 AM,,sud,1,clear sky,1012,85,288.54,0.0,0.0,116,2.29
Rome,29/04/2021 04:00:00 AM,,centro_sud,8,clear sky,1012,94,285.77,0.1,0.0,63,1.54
Milan,29/04/2021 04:00:00 AM,,nord,91,overcast clouds,1010,89,284.61,0.14,0.0,109,1.65
Catanzaro,29/04/2021 05:00:00 AM,,calabria,48,scattered clouds,1011,52,288.39,0.0,0.0,310,2.08
L'Aquila,29/04/2021 05:00:00 AM,,centro_sud,17,few clouds,1013,92,281.96,0.13,0.0,227,1.38
Sardinia,29/04/2021 05:00:00 AM,,sardegna,71,broken clouds,1011,69,286.06,0.0,0.0,117,1.58
Province of Palermo,29/04/2021 05:00:00 AM,,sicilia,100,overcast clouds,1011,41,288.05,0.0,0.0,197,1.14
Provincia di Ancona,29/04/2021 05:00:00 AM,,centro_nord,14,few clouds,1010,88,284.49,0.53,0.0,229,2.03
Florence,29/04/2021 05:00:00 AM,,centro_nord,93,overcast clouds,1011,95,285.68,0.23,0.0,159,1.19
Trieste,29/04/2021 05:00:00 AM,,nord,100,overcast clouds,1010,92,285.27,0.15,0.0,183,0.86
Milan,29/04/2021 05:00:00 AM,,nord,91,overcast clouds,1010,90,284.44,0.14,0.0,96,1.75
Provincia di Campobasso,29/04/2021 05:00:00 AM,,centro_sud,27,scattered clouds,1012,95,283.38,0.11,0.0,242,2.57
Bologna,29/04/2021 05:00:00 AM,,nord,18,few clouds,1010,92,283.07,0.11,0.0,219,1.22
Provincia di Perugia,29/04/2021 05:00:00 AM,,centro_nord,59,broken clouds,1012,96,283.9,0.24,0.0,163,1.36
Provincia di Genova,29/04/2021 05:00:00 AM,,nord,96,overcast clouds,1010,92,281.31,0.13,0.0,144,1.4
Bari,29/04/2021 05:00:00 AM,,sud,8,clear sky,1011,92,287.91,0.37,0.0,324,0.94
Valle d'Aosta,29/04/2021 05:00:00 AM,,nord,100,overcast clouds,1010,93,275.1,0.22,0.1,95,0.36
Province of Turin,29/04/2021 05:00:00 AM,,nord,100,overcast clouds,1010,94,280.7,0.11,0.0,343,0.52
Venice,29/04/2021 05:00:00 AM,,nord,95,overcast clouds,1010,85,285.18,0.0,0.0,30,1.44
Potenza,29/04/2021 05:00:00 AM,,sud,2,clear sky,1012,86,281.45,0.0,0.0,218,2.26
Rome,29/04/2021 05:00:00 AM,,centro_sud,7,clear sky,1011,94,285.57,0.1,0.0,44,1.56
Naples,29/04/2021 05:00:00 AM,,sud,1,clear sky,1012,84,288.44,0.0,0.0,118,1.78
Trento,29/04/2021 05:00:00 AM,,nord,97,light rain,1010,96,284.16,0.12,0.0,270,0.28
Milan,29/04/2021 06:00:00 AM,,nord,89,overcast clouds,1010,92,284.09,0.14,0.0,94,1.7
Venice,29/04/2021 06:00:00 AM,,nord,96,overcast clouds,1010,85,285.26,0.0,0.0,24,1.95
Provincia di Genova,29/04/2021 06:00:00 AM,,nord,97,overcast clouds,1010,94,281.6,0.13,0.0,146,1.28
Province of Palermo,29/04/2021 06:00:00 AM,,sicilia,100,overcast clouds,1012,39,288.65,0.0,0.0,202,2.07
Province of Turin,29/04/2021 06:00:00 AM,,nord,100,overcast clouds,1010,94,280.58,0.11,0.0,36,0.22
Catanzaro,29/04/2021 06:00:00 AM,,calabria,61,broken clouds,1011,48,288.65,0.0,0.0,329,1.94
Provincia di Ancona,29/04/2021 06:00:00 AM,,centro_nord,14,few clouds,1011,89,284.31,0.53,0.0,227,2.28
L'Aquila,29/04/2021 06:00:00 AM,,centro_sud,16,few clouds,1013,91,281.94,0.13,0.0,234,1.28
Bologna,29/04/2021 06:00:00 AM,,nord,21,few clouds,1010,92,283.17,0.11,0.0,226,1.35
Bari,29/04/2021 06:00:00 AM,,sud,7,clear sky,1011,92,287.78,0.37,0.0,293,0.48
Sardinia,29/04/2021 06:00:00 AM,,sardegna,79,light rain,1011,84,284.96,0.69,0.0,125,1.83
Valle d'Aosta,29/04/2021 06:00:00 AM,,nord,100,overcast clouds,1010,95,274.89,0.22,0.1,119,0.24
Provincia di Campobasso,29/04/2021 06:00:00 AM,,centro_sud,21,few clouds,1012,94,283.29,0.11,0.0,237,2.53
Trieste,29/04/2021 06:00:00 AM,,nord,100,overcast clouds,1011,92,285.35,0.15,0.0,169,1.0
Florence,29/04/2021 06:00:00 AM,,centro_nord,94,overcast clouds,1011,94,285.85,0.23,0.0,143,0.99
Naples,29/04/2021 06:00:00 AM,,sud,2,clear sky,1012,84,288.34,0.0,0.0,98,1.82
Provincia di Perugia,29/04/2021 06:00:00 AM,,centro_nord,63,broken clouds,1012,96,284.11,0.24,0.0,171,1.3
Rome,29/04/2021 06:00:00 AM,,centro_sud,10,clear sky,1012,93,285.47,0.1,0.0,49,1.42
Trento,29/04/2021 06:00:00 AM,,nord,98,light rain,1010,96,284.06,0.12,0.0,288,0.47
Potenza,29/04/2021 06:00:00 AM,,sud,17,few clouds,1013,83,281.4,0.0,0.0,219,2.01
Trieste,29/04/2021 07:00:00 AM,,nord,100,overcast clouds,1011,91,285.61,0.15,0.0,161,0.82
Province of Palermo,29/04/2021 07:00:00 AM,,sicilia,94,overcast clouds,1013,48,287.99,0.0,0.0,209,2.09
Venice,29/04/2021 07:00:00 AM,,nord,94,overcast clouds,1011,85,285.27,0.0,0.0,28,1.91
Provincia di Genova,29/04/2021 07:00:00 AM,,nord,98,light rain,1010,95,281.6,0.16,0.0,142,1.26
Valle d'Aosta,29/04/2021 07:00:00 AM,,nord,100,overcast clouds,1010,95,274.94,0.22,0.1,115,0.4
Provincia di Perugia,29/04/2021 07:00:00 AM,,centro_nord,67,broken clouds,1012,95,284.6,0.24,0.0,171,1.4
Florence,29/04/2021 07:00:00 AM,,centro_nord,96,overcast clouds,1011,93,286.05,0.23,0.0,143,0.88
Milan,29/04/2021 07:00:00 AM,,nord,86,overcast clouds,1010,92,283.96,0.14,0.0,96,1.71
Sardinia,29/04/2021 07:00:00 AM,,sardegna,83,moderate rain,1011,94,284.96,1.69,0.0,107,2.65
Provincia di Campobasso,29/04/2021 07:00:00 AM,,centro_sud,37,scattered clouds,1012,93,284.5,0.11,0.0,240,2.25
Province of Turin,29/04/2021 07:00:00 AM,,nord,100,overcast clouds,1010,94,280.66,0.11,0.0,39,0.16
Naples,29/04/2021 07:00:00 AM,,sud,7,clear sky,1012,83,288.67,0.0,0.0,89,1.06
Bologna,29/04/2021 07:00:00 AM,,nord,30,scattered clouds,1010,91,284.14,0.11,0.0,205,1.6
Trento,29/04/2021 07:00:00 AM,,nord,97,light rain,1011,95,284.22,0.26,0.0,265,0.44
L'Aquila,29/04/2021 07:00:00 AM,,centro_sud,17,few clouds,1013,88,283.23,0.13,0.0,234,1.36
Potenza,29/04/2021 07:00:00 AM,,sud,20,few clouds,1013,79,283.17,0.0,0.0,216,2.01
Rome,29/04/2021 07:00:00 AM,,centro_sud,11,few clouds,1012,91,286.13,0.1,0.0,73,0.9
Bari,29/04/2021 07:00:00 AM,,sud,12,few clouds,1012,89,288.38,0.37,0.0,252,0.85
Provincia di Ancona,29/04/2021 07:00:00 AM,,centro_nord,15,few clouds,1011,88,285.13,0.53,0.0,213,2.46
Catanzaro,29/04/2021 07:00:00 AM,,calabria,69,broken clouds,1011,51,289.45,0.0,0.0,335,1.58
Rome,29/04/2021 08:00:00 AM,,centro_sud,26,scattered clouds,1013,85,287.93,0.1,0.0,105,1.34
Bologna,29/04/2021 08:00:00 AM,,nord,35,scattered clouds,1011,84,286.65,0.11,0.0,208,1.33
Bari,29/04/2021 08:00:00 AM,,sud,10,clear sky,1012,81,289.73,0.37,0.0,226,0.5
Trento,29/04/2021 08:00:00 AM,,nord,97,light rain,1011,94,284.63,0.18,0.0,287,0.13
Provincia di Perugia,29/04/2021 08:00:00 AM,,centro_nord,72,broken clouds,1013,90,286.27,0.24,0.0,177,1.51
Sardinia,29/04/2021 08:00:00 AM,,sardegna,86,light rain,1012,93,285.81,0.31,0.0,107,1.75
Provincia di Campobasso,29/04/2021 08:00:00 AM,,centro_sud,47,scattered clouds,1012,85,286.96,0.11,0.0,238,2.13
Catanzaro,29/04/2021 08:00:00 AM,,calabria,74,broken clouds,1012,52,291.84,0.0,0.0,280,0.56
Province of Turin,29/04/2021 08:00:00 AM,,nord,100,light rain,1010,95,280.84,0.14,0.0,79,0.42
Naples,29/04/2021 08:00:00 AM,,sud,21,few clouds,1013,79,289.41,0.0,0.0,14,0.46
Venice,29/04/2021 08:00:00 AM,,nord,94,overcast clouds,1011,83,285.93,0.0,0.0,36,1.98
Milan,29/04/2021 08:00:00 AM,,nord,88,overcast clouds,1011,88,284.76,0.14,0.0,98,1.88
Provincia di Genova,29/04/2021 08:00:00 AM,,nord,98,light rain,1011,97,281.67,0.36,0.0,137,1.39
Provincia di Ancona,29/04/2021 08:00:00 AM,,centro_nord,19,few clouds,1011,83,287.48,0.53,0.0,212,2.03
Trieste,29/04/2021 08:00:00 AM,,nord,100,overcast clouds,1011,90,286.08,0.15,0.0,154,0.57
Valle d'Aosta,29/04/2021 08:00:00 AM,,nord,100,overcast clouds,1010,95,275.44,0.22,0.1,128,0.7
Potenza,29/04/2021 08:00:00 AM,,sud,17,few clouds,1012,70,286.44,0.0,0.0,233,1.89
L'Aquila,29/04/2021 08:00:00 AM,,centro_sud,21,few clouds,1013,80,285.78,0.13,0.0,222,1.69
Florence,29/04/2021 08:00:00 AM,,centro_nord,96,overcast clouds,1012,92,286.4,0.23,0.0,161,1.06
Province of Palermo,29/04/2021 08:00:00 AM,,sicilia,95,overcast clouds,1013,52,290.32,0.0,0.0,178,2.1
Valle d'Aosta,29/04/2021 09:00:00 AM,,nord,100,overcast clouds,1010,94,275.76,0.22,0.1,107,1.1
Bari,29/04/2021 09:00:00 AM,,sud,0,clear sky,1012,74,291.1,0.37,0.0,299,0.35
Naples,29/04/2021 09:00:00 AM,,sud,100,overcast clouds,1013,74,290.24,0.0,0.0,215,0.65
Province of Turin,29/04/2021 09:00:00 AM,,nord,99,light rain,1010,95,281.02,0.21,0.0,99,0.73
Trieste,29/04/2021 09:00:00 AM,,nord,100,overcast clouds,1011,89,286.48,0.15,0.0,187,0.43
Milan,29/04/2021 09:00:00 AM,,nord,99,overcast clouds,1011,87,285.12,0.14,0.0,90,1.92
Catanzaro,29/04/2021 09:00:00 AM,,calabria,97,overcast clouds,1013,47,293.33,0.0,0.0,259,1.08
L'Aquila,29/04/2021 09:00:00 AM,,centro_sud,100,overcast clouds,1013,76,287.15,0.13,0.0,221,1.69
Sardinia,29/04/2021 09:00:00 AM,,sardegna,100,overcast clouds,1011,90,287.79,0.31,0.0,97,1.61
Florence,29/04/2021 09:00:00 AM,,centro_nord,100,overcast clouds,1012,92,286.57,0.23,0.0,131,1.27
Province of Palermo,29/04/2021 09:00:00 AM,,sicilia,75,broken clouds,1012,48,292.4,0.0,0.0,95,1.86
Provincia di Perugia,29/04/2021 09:00:00 AM,,centro_nord,100,overcast clouds,1013,86,287.48,0.24,0.0,189,1.63
Rome,29/04/2021 09:00:00 AM,,centro_sud,100,overcast clouds,1013,77,289.77,0.1,0.0,138,2.08
Trento,29/04/2021 09:00:00 AM,,nord,98,overcast clouds,1011,93,285.04,0.18,0.0,179,0.44
Provincia di Campobasso,29/04/2021 09:00:00 AM,,centro_sud,100,overcast clouds,1012,77,288.96,0.11,0.0,229,2.44
Bologna,29/04/2021 09:00:00 AM,,nord,100,overcast clouds,1011,77,288.62,0.11,0.0,208,1.46
Potenza,29/04/2021 09:00:00 AM,,sud,100,overcast clouds,1012,61,288.63,0.0,0.0,243,1.79
Venice,29/04/2021 09:00:00 AM,,nord,86,overcast clouds,1011,82,286.54,0.0,0.0,44,1.69
Provincia di Ancona,29/04/2021 09:00:00 AM,,centro_nord,61,broken clouds,1012,76,289.44,0.53,0.0,213,1.84
Provincia di Genova,29/04/2021 09:00:00 AM,,nord,100,light rain,1011,99,282.01,0.63,0.0,153,1.81
Valle d'Aosta,29/04/2021 10:00:00 AM,,nord,100,light snow,1009,94,276.15,0.22,0.1,111,2.16
Venice,29/04/2021 10:00:00 AM,,nord,93,light rain,1012,83,286.62,0.15,0.0,52,1.55
Provincia di Campobasso,29/04/2021 10:00:00 AM,,centro_sud,100,overcast clouds,1012,69,290.77,0.11,0.0,234,2.51
Province of Palermo,29/04/2021 10:00:00 AM,,sicilia,85,overcast clouds,1013,46,294.09,0.0,0.0,155,1.72
Province of Turin,29/04/2021 10:00:00 AM,,nord,99,light rain,1010,96,281.07,0.6,0.0,91,0.72
Sardinia,29/04/2021 10:00:00 AM,,sardegna,100,overcast clouds,1010,80,290.01,0.31,0.0,91,0.76
Bologna,29/04/2021 10:00:00 AM,,nord,100,overcast clouds,1011,70,290.35,0.11,0.0,207,1.55
Provincia di Genova,29/04/2021 10:00:00 AM,,nord,100,light rain,1011,99,282.62,0.48,0.0,156,2.09
Rome,29/04/2021 10:00:00 AM,,centro_sud,100,overcast clouds,1013,69,291.55,0.1,0.0,151,3.03
Trieste,29/04/2021 10:00:00 AM,,nord,100,light rain,1012,90,286.84,0.3,0.0,211,0.9
L'Aquila,29/04/2021 10:00:00 AM,,centro_sud,100,overcast clouds,1013,72,288.56,0.13,0.0,220,2.1
Catanzaro,29/04/2021 10:00:00 AM,,calabria,95,overcast clouds,1014,42,295.23,0.0,0.0,262,1.79
Provincia di Perugia,29/04/2021 10:00:00 AM,,centro_nord,100,overcast clouds,1013,83,288.25,0.24,0.0,177,1.25
Potenza,29/04/2021 10:00:00 AM,,sud,99,overcast clouds,1013,55,290.39,0.0,0.0,241,2.08
Florence,29/04/2021 10:00:00 AM,,centro_nord,100,overcast clouds,1012,84,288.18,0.23,0.0,162,1.97
Trento,29/04/2021 10:00:00 AM,,nord,99,overcast clouds,1011,91,285.75,0.18,0.0,173,0.85
Provincia di Ancona,29/04/2021 10:00:00 AM,,centro_nord,80,broken clouds,1012,70,290.84,0.53,0.0,217,1.68
Naples,29/04/2021 10:00:00 AM,,sud,100,overcast clouds,1014,71,290.55,0.0,0.0,216,0.96
Milan,29/04/2021 10:00:00 AM,,nord,100,overcast clouds,1011,85,285.49,0.14,0.0,97,2.2
Bari,29/04/2021 10:00:00 AM,,sud,34,scattered clouds,1013,68,292.42,0.37,0.0,325,0.39
Florence,29/04/2021 11:00:00 AM,,centro_nord,97,light rain,1012,77,290.13,0.18,0.0,186,2.42
Provincia di Campobasso,29/04/2021 11:00:00 AM,,centro_sud,100,overcast clouds,1013,64,291.98,0.11,0.0,223,3.13
Naples,29/04/2021 11:00:00 AM,,sud,100,overcast clouds,1013,65,291.69,0.0,0.0,4,0.25
Trento,29/04/2021 11:00:00 AM,,nord,99,light rain,1011,85,287.12,0.11,0.0,155,1.27
Provincia di Perugia,29/04/2021 11:00:00 AM,,centro_nord,100,overcast clouds,1012,75,290.36,0.24,0.0,200,2.54
Catanzaro,29/04/2021 11:00:00 AM,,calabria,90,overcast clouds,1013,38,296.6,0.0,0.0,224,2.09
Potenza,29/04/2021 11:00:00 AM,,sud,100,overcast clouds,1013,50,291.57,0.0,0.0,233,2.53
L'Aquila,29/04/2021 11:00:00 AM,,centro_sud,98,overcast clouds,1012,65,290.02,0.13,0.0,220,2.77
Trieste,29/04/2021 11:00:00 AM,,nord,100,light rain,1012,90,287.48,0.43,0.0,234,1.43
Bari,29/04/2021 11:00:00 AM,,sud,50,scattered clouds,1013,62,293.55,0.37,0.0,0,0.55
Province of Palermo,29/04/2021 11:00:00 AM,,sicilia,90,overcast clouds,1013,42,295.43,0.0,0.0,144,1.42
Provincia di Genova,29/04/2021 11:00:00 AM,,nord,100,light rain,1011,99,283.17,0.28,0.0,166,2.5
Bologna,29/04/2021 11:00:00 AM,,nord,100,overcast clouds,1011,66,291.47,0.11,0.0,201,2.81
Milan,29/04/2021 11:00:00 AM,,nord,100,light rain,1011,86,285.91,0.36,0.0,107,2.35
Sardinia,29/04/2021 11:00:00 AM,,sardegna,100,overcast clouds,1010,67,292.25,0.31,0.0,234,0.5
Province of Turin,29/04/2021 11:00:00 AM,,nord,100,light rain,1010,96,281.29,0.42,0.0,72,0.64
Venice,29/04/2021 11:00:00 AM,,nord,95,light rain,1012,85,286.52,0.14,0.0,41,1.54
Valle d'Aosta,29/04/2021 11:00:00 AM,,nord,100,light rain,1010,95,276.25,0.24,0.1,114,2.06
Rome,29/04/2021 11:00:00 AM,,centro_sud,96,overcast clouds,1013,61,293.19,0.1,0.0,169,4.51
Provincia di Ancona,29/04/2021 11:00:00 AM,,centro_nord,77,broken clouds,1012,64,292.29,0.53,0.0,210,1.38
Province of Turin,29/04/2021 12:00:00 PM,,nord,100,light rain,1010,95,281.45,0.2,0.0,92,0.87
Trieste,29/04/2021 12:00:00 PM,,nord,100,light rain,1012,89,287.76,0.27,0.0,274,0.99
Bari,29/04/2021 12:00:00 PM,,sud,63,broken clouds,1013,59,294.22,0.37,0.0,64,0.85
Bologna,29/04/2021 12:00:00 PM,,nord,100,overcast clouds,1010,65,291.92,0.11,0.0,208,3.66
Catanzaro,29/04/2021 12:00:00 PM,,calabria,89,overcast clouds,1013,37,297.22,0.0,0.0,259,2.07
Florence,29/04/2021 12:00:00 PM,,centro_nord,98,light rain,1012,84,289.76,0.42,0.0,194,2.32
L'Aquila,29/04/2021 12:00:00 PM,,centro_sud,98,light rain,1012,64,290.44,0.17,0.0,221,3.51
