Date,Energy Balance [GWh],Energy Source
2021-06-04 10:00:00,15.63,Thermal
2021-06-04 10:00:00,0.38,Wind
2021-06-04 11:00:00,0.65,Geothermal
2021-06-04 11:00:00,6.79,Hydro
2021-06-04 11:00:00,10.30,Photovoltaic
2021-06-04 11:00:00,14.76,Thermal
2021-06-04 11:00:00,0.44,Wind
2021-06-04 12:00:00,0.65,Geothermal
2021-06-04 12:00:00,5.87,Hydro
2021-06-04 12:00:00,10.81,Photovoltaic
2021-06-04 12:00:00,14.09,Thermal
2021-06-04 12:00:00,0.57,Wind
2021-06-04 13:00:00,0.65,Geothermal
2021-06-04 13:00:00,5.59,Hydro
2021-06-04 13:00:00,10.92,Photovoltaic
2021-06-04 13:00:00,13.67,Thermal
2021-06-04 13:00:00,0.74,Wind
2021-06-04 14:00:00,0.65,Geothermal
2021-06-04 14:00:00,5.72,Hydro
2021-06-04 14:00:00,10.25,Photovoltaic
2021-06-04 14:00:00,14.29,Thermal
2021-06-04 14:00:00,0.88,Wind
2021-06-04 15:00:00,0.65,Geothermal
2021-06-04 15:00:00,6.17,Hydro
2021-06-04 15:00:00,9.30,Photovoltaic
2021-06-04 15:00:00,15.15,Thermal
2021-06-04 15:00:00,1.00,Wind
2021-06-04 16:00:00,0.65,Geothermal
2021-06-04 16:00:00,7.00,Hydro
2021-06-04 16:00:00,7.72,Photovoltaic
2021-06-04 16:00:00,16.12,Thermal
2021-06-04 16:00:00,1.05,Wind
2021-06-04 17:00:00,0.65,Geothermal
2021-06-04 17:00:00,7.38,Hydro
2021-06-04 17:00:00,5.52,Photovoltaic
2021-06-04 17:00:00,17.42,Thermal
2021-06-04 17:00:00,1.14,Wind
2021-06-04 18:00:00,0.65,Geothermal
2021-06-04 18:00:00,8.20,Hydro
2021-06-04 18:00:00,2.84,Photovoltaic
2021-06-04 18:00:00,19.08,Thermal
2021-06-04 18:00:00,0.97,Wind
2021-06-04 19:00:00,0.66,Geothermal
2021-06-04 19:00:00,10.20,Hydro
2021-06-04 19:00:00,0.85,Photovoltaic
2021-06-04 19:00:00,19.24,Thermal
2021-06-04 19:00:00,0.81,Wind
2021-06-04 20:00:00,0.66,Geothermal
2021-06-04 20:00:00,10.18,Hydro
2021-06-04 20:00:00,0.07,Photovoltaic
2021-06-04 20:00:00,19.33,Thermal
2021-06-04 20:00:00,0.60,Wind
2021-06-04 21:00:00,0.66,Geothermal
2021-06-04 21:00:00,9.72,Hydro
2021-06-04 21:00:00,0.00,Photovoltaic
2021-06-04 21:00:00,19.25,Thermal
2021-06-04 21:00:00,0.60,Wind
2021-06-04 22:00:00,0.64,Geothermal
2021-06-04 22:00:00,7.96,Hydro
2021-06-04 22:00:00,0.00,Photovoltaic
2021-06-04 22:00:00,17.98,Thermal
2021-06-04 22:00:00,0.67,Wind
2021-06-04 23:00:00,0.65,Geothermal
2021-06-04 23:00:00,7.14,Hydro
2021-06-04 23:00:00,0.00,Photovoltaic
2021-06-04 23:00:00,16.38,Thermal
2021-06-04 23:00:00,0.82,Wind
2021-06-05 00:00:00,0.66,Geothermal
2021-06-05 00:00:00,7.15,Hydro
2021-06-05 00:00:00,0.00,Photovoltaic
2021-06-05 00:00:00,13.54,Thermal
2021-06-05 00:00:00,1.01,Wind
2021-06-05 01:00:00,0.66,Geothermal
2021-06-05 01:00:00,6.36,Hydro
2021-06-05 01:00:00,0.00,Photovoltaic
2021-06-05 01:00:00,12.28,Thermal
2021-06-05 01:00:00,1.30,Wind
2021-06-05 02:00:00,0.66,Geothermal
2021-06-05 02:00:00,5.92,Hydro
2021-06-05 02:00:00,0.00,Photovoltaic
2021-06-05 02:00:00,11.65,Thermal
2021-06-05 02:00:00,1.64,Wind
2021-06-05 03:00:00,0.66,Geothermal
2021-06-05 03:00:00,5.66,Hydro
2021-06-05 03:00:00,0.00,Photovoltaic
2021-06-05 03:00:00,11.43,Thermal
2021-06-05 03:00:00,1.68,Wind
