Date,Energy Balance [GWh],Energy Source
2020-02-03 17:00:00,3.79,Wind
2020-02-03 18:00:00,0.66,Geothermal
2020-02-03 18:00:00,7.26,Hydro
2020-02-03 18:00:00,0.00,Photovoltaic
2020-02-03 18:00:00,25.93,Thermal
2020-02-03 18:00:00,3.38,Wind
2020-02-03 19:00:00,0.66,Geothermal
2020-02-03 19:00:00,6.84,Hydro
2020-02-03 19:00:00,0.00,Photovoltaic
2020-02-03 19:00:00,25.73,Thermal
2020-02-03 19:00:00,3.09,Wind
2020-02-03 20:00:00,0.66,Geothermal
2020-02-03 20:00:00,5.40,Hydro
2020-02-03 20:00:00,0.00,Photovoltaic
2020-02-03 20:00:00,25.44,Thermal
2020-02-03 20:00:00,3.14,Wind
2020-02-03 21:00:00,0.66,Geothermal
2020-02-03 21:00:00,4.23,Hydro
2020-02-03 21:00:00,0.00,Photovoltaic
2020-02-03 21:00:00,23.70,Thermal
2020-02-03 21:00:00,3.30,Wind
2020-02-03 22:00:00,0.66,Geothermal
2020-02-03 22:00:00,3.44,Hydro
2020-02-03 22:00:00,0.00,Photovoltaic
2020-02-03 22:00:00,21.47,Thermal
2020-02-03 22:00:00,3.25,Wind
2020-02-03 23:00:00,0.66,Geothermal
2020-02-03 23:00:00,3.20,Hydro
2020-02-03 23:00:00,0.00,Photovoltaic
2020-02-03 23:00:00,18.64,Thermal
2020-02-03 23:00:00,3.00,Wind
2020-02-04 00:00:00,0.66,Geothermal
2020-02-04 00:00:00,2.58,Hydro
2020-02-04 00:00:00,0.00,Photovoltaic
2020-02-04 00:00:00,15.76,Thermal
2020-02-04 00:00:00,3.19,Wind
2020-02-04 01:00:00,0.66,Geothermal
2020-02-04 01:00:00,2.42,Hydro
2020-02-04 01:00:00,0.00,Photovoltaic
2020-02-04 01:00:00,14.10,Thermal
2020-02-04 01:00:00,3.63,Wind
2020-02-04 02:00:00,0.66,Geothermal
2020-02-04 02:00:00,2.24,Hydro
2020-02-04 02:00:00,0.00,Photovoltaic
2020-02-04 02:00:00,13.49,Thermal
2020-02-04 02:00:00,4.10,Wind
2020-02-04 03:00:00,0.66,Geothermal
2020-02-04 03:00:00,2.06,Hydro
2020-02-04 03:00:00,0.00,Photovoltaic
2020-02-04 03:00:00,13.04,Thermal
2020-02-04 03:00:00,4.46,Wind
2020-02-04 04:00:00,0.66,Geothermal
2020-02-04 04:00:00,2.11,Hydro
2020-02-04 04:00:00,0.00,Photovoltaic
2020-02-04 04:00:00,13.24,Thermal
2020-02-04 04:00:00,4.60,Wind
2020-02-04 05:00:00,0.66,Geothermal
2020-02-04 05:00:00,2.16,Hydro
2020-02-04 05:00:00,0.00,Photovoltaic
2020-02-04 05:00:00,14.42,Thermal
2020-02-04 05:00:00,4.99,Wind
2020-02-04 06:00:00,0.66,Geothermal
2020-02-04 06:00:00,3.64,Hydro
2020-02-04 06:00:00,0.00,Photovoltaic
2020-02-04 06:00:00,17.08,Thermal
2020-02-04 06:00:00,5.42,Wind
2020-02-04 07:00:00,0.66,Geothermal
2020-02-04 07:00:00,6.58,Hydro
2020-02-04 07:00:00,0.11,Photovoltaic
2020-02-04 07:00:00,19.53,Thermal
2020-02-04 07:00:00,5.67,Wind
2020-02-04 08:00:00,0.66,Geothermal
2020-02-04 08:00:00,8.00,Hydro
2020-02-04 08:00:00,1.25,Photovoltaic
2020-02-04 08:00:00,21.19,Thermal
2020-02-04 08:00:00,5.76,Wind
2020-02-04 09:00:00,0.66,Geothermal
2020-02-04 09:00:00,7.64,Hydro
2020-02-04 09:00:00,3.02,Photovoltaic
2020-02-04 09:00:00,20.73,Thermal
2020-02-04 09:00:00,6.21,Wind
2020-02-04 10:00:00,0.66,Geothermal
2020-02-04 10:00:00,5.89,Hydro
2020-02-04 10:00:00,4.65,Photovoltaic
2020-02-04 10:00:00,20.04,Thermal
2020-02-04 10:00:00,6.08,Wind
2020-02-04 11:00:00,0.66,Geothermal
2020-02-04 11:00:00,4.67,Hydro
2020-02-04 11:00:00,5.53,Photovoltaic
2020-02-04 11:00:00,19.69,Thermal
2020-02-04 11:00:00,6.17,Wind
2020-02-04 12:00:00,0.66,Geothermal
2020-02-04 12:00:00,3.58,Hydro
2020-02-04 12:00:00,6.61,Photovoltaic
2020-02-04 12:00:00,18.40,Thermal
2020-02-04 12:00:00,6.33,Wind
2020-02-04 13:00:00,0.66,Geothermal
2020-02-04 13:00:00,3.16,Hydro
2020-02-04 13:00:00,6.73,Photovoltaic
2020-02-04 13:00:00,17.76,Thermal
2020-02-04 13:00:00,6.72,Wind
2020-02-04 14:00:00,0.66,Geothermal
2020-02-04 14:00:00,3.97,Hydro
2020-02-04 14:00:00,5.72,Photovoltaic
2020-02-04 14:00:00,18.91,Thermal
2020-02-04 14:00:00,6.86,Wind
2020-02-04 15:00:00,0.66,Geothermal
2020-02-04 15:00:00,4.67,Hydro
2020-02-04 15:00:00,3.71,Photovoltaic
2020-02-04 15:00:00,20.34,Thermal
2020-02-04 15:00:00,6.76,Wind
2020-02-04 16:00:00,0.66,Geothermal
2020-02-04 16:00:00,6.60,Hydro
2020-02-04 16:00:00,1.15,Photovoltaic
2020-02-04 16:00:00,20.78,Thermal
2020-02-04 16:00:00,6.63,Wind
2020-02-04 17:00:00,0.66,Geothermal
2020-02-04 17:00:00,7.81,Hydro
2020-02-04 17:00:00,0.03,Photovoltaic
2020-02-04 17:00:00,20.72,Thermal
2020-02-04 17:00:00,7.03,Wind
2020-02-04 18:00:00,0.67,Geothermal
2020-02-04 18:00:00,8.71,Hydro
2020-02-04 18:00:00,0.00,Photovoltaic
2020-02-04 18:00:00,20.87,Thermal
2020-02-04 18:00:00,7.03,Wind
2020-02-04 19:00:00,0.67,Geothermal
2020-02-04 19:00:00,7.86,Hydro
2020-02-04 19:00:00,0.00,Photovoltaic
2020-02-04 19:00:00,20.38,Thermal
2020-02-04 19:00:00,7.30,Wind
2020-02-04 20:00:00,0.67,Geothermal
2020-02-04 20:00:00,5.52,Hydro
2020-02-04 20:00:00,0.00,Photovoltaic
2020-02-04 20:00:00,20.44,Thermal
2020-02-04 20:00:00,7.30,Wind
2020-02-04 21:00:00,0.67,Geothermal
2020-02-04 21:00:00,4.03,Hydro
2020-02-04 21:00:00,0.00,Photovoltaic
2020-02-04 21:00:00,18.23,Thermal
2020-02-04 21:00:00,7.15,Wind
2020-02-04 22:00:00,0.67,Geothermal
2020-02-04 22:00:00,3.36,Hydro
2020-02-04 22:00:00,0.00,Photovoltaic
2020-02-04 22:00:00,15.74,Thermal
2020-02-04 22:00:00,7.22,Wind
2020-02-04 23:00:00,0.68,Geothermal
2020-02-04 23:00:00,2.72,Hydro
2020-02-04 23:00:00,0.00,Photovoltaic
2020-02-04 23:00:00,14.82,Thermal
2020-02-04 23:00:00,6.39,Wind
2020-02-05 00:00:00,0.68,Geothermal
2020-02-05 00:00:00,2.24,Hydro
2020-02-05 00:00:00,0.00,Photovoltaic
2020-02-05 00:00:00,12.60,Thermal
2020-02-05 00:00:00,5.85,Wind
2020-02-05 01:00:00,0.68,Geothermal
2020-02-05 01:00:00,2.20,Hydro
2020-02-05 01:00:00,0.00,Photovoltaic
2020-02-05 01:00:00,12.06,Thermal
2020-02-05 01:00:00,5.33,Wind
2020-02-05 02:00:00,0.68,Geothermal
2020-02-05 02:00:00,2.13,Hydro
2020-02-05 02:00:00,0.00,Photovoltaic
2020-02-05 02:00:00,12.27,Thermal
2020-02-05 02:00:00,5.26,Wind
2020-02-05 03:00:00,0.68,Geothermal
2020-02-05 03:00:00,2.08,Hydro
2020-02-05 03:00:00,0.00,Photovoltaic
2020-02-05 03:00:00,12.07,Thermal
2020-02-05 03:00:00,4.90,Wind
2020-02-05 04:00:00,0.68,Geothermal
2020-02-05 04:00:00,1.95,Hydro
2020-02-05 04:00:00,0.00,Photovoltaic
2020-02-05 04:00:00,12.55,Thermal
2020-02-05 04:00:00,4.96,Wind
2020-02-05 05:00:00,0.68,Geothermal
2020-02-05 05:00:00,2.03,Hydro
2020-02-05 05:00:00,0.00,Photovoltaic
2020-02-05 05:00:00,13.90,Thermal
2020-02-05 05:00:00,5.10,Wind
2020-02-05 06:00:00,0.68,Geothermal
2020-02-05 06:00:00,2.82,Hydro
2020-02-05 06:00:00,0.00,Photovoltaic
2020-02-05 06:00:00,17.89,Thermal
2020-02-05 06:00:00,5.62,Wind
2020-02-05 07:00:00,0.68,Geothermal
2020-02-05 07:00:00,5.79,Hydro
2020-02-05 07:00:00,0.15,Photovoltaic
2020-02-05 07:00:00,19.96,Thermal
2020-02-05 07:00:00,6.66,Wind
2020-02-05 08:00:00,0.68,Geothermal
2020-02-05 08:00:00,7.51,Hydro
2020-02-05 08:00:00,1.88,Photovoltaic
2020-02-05 08:00:00,20.82,Thermal
2020-02-05 08:00:00,6.58,Wind
2020-02-05 09:00:00,0.68,Geothermal
2020-02-05 09:00:00,6.95,Hydro
2020-02-05 09:00:00,4.77,Photovoltaic
2020-02-05 09:00:00,20.17,Thermal
2020-02-05 09:00:00,6.72,Wind
2020-02-05 10:00:00,0.68,Geothermal
2020-02-05 10:00:00,5.14,Hydro
2020-02-05 10:00:00,6.18,Photovoltaic
2020-02-05 10:00:00,19.82,Thermal
2020-02-05 10:00:00,6.84,Wind
2020-02-05 11:00:00,0.67,Geothermal
2020-02-05 11:00:00,4.24,Hydro
2020-02-05 11:00:00,7.23,Photovoltaic
2020-02-05 11:00:00,19.24,Thermal
2020-02-05 11:00:00,6.73,Wind
2020-02-05 12:00:00,0.66,Geothermal
2020-02-05 12:00:00,3.61,Hydro
2020-02-05 12:00:00,7.56,Photovoltaic
2020-02-05 12:00:00,18.47,Thermal
2020-02-05 12:00:00,6.85,Wind
2020-02-05 13:00:00,0.67,Geothermal
2020-02-05 13:00:00,3.54,Hydro
2020-02-05 13:00:00,7.12,Photovoltaic
2020-02-05 13:00:00,18.42,Thermal
2020-02-05 13:00:00,6.77,Wind
2020-02-05 14:00:00,0.67,Geothermal
2020-02-05 14:00:00,3.53,Hydro
2020-02-05 14:00:00,5.95,Photovoltaic
2020-02-05 14:00:00,19.53,Thermal
2020-02-05 14:00:00,6.81,Wind
2020-02-05 15:00:00,0.67,Geothermal
2020-02-05 15:00:00,4.55,Hydro
2020-02-05 15:00:00,4.21,Photovoltaic
2020-02-05 15:00:00,20.16,Thermal
2020-02-05 15:00:00,6.99,Wind
2020-02-05 16:00:00,0.67,Geothermal
2020-02-05 16:00:00,6.10,Hydro
2020-02-05 16:00:00,1.35,Photovoltaic
2020-02-05 16:00:00,21.15,Thermal
2020-02-05 16:00:00,7.26,Wind
2020-02-05 17:00:00,0.68,Geothermal
2020-02-05 17:00:00,7.55,Hydro
2020-02-05 17:00:00,0.05,Photovoltaic
2020-02-05 17:00:00,22.12,Thermal
2020-02-05 17:00:00,7.12,Wind
2020-02-05 18:00:00,0.68,Geothermal
2020-02-05 18:00:00,8.65,Hydro
2020-02-05 18:00:00,0.00,Photovoltaic
2020-02-05 18:00:00,22.00,Thermal
2020-02-05 18:00:00,6.89,Wind
2020-02-05 19:00:00,0.68,Geothermal
2020-02-05 19:00:00,8.45,Hydro
2020-02-05 19:00:00,0.00,Photovoltaic
2020-02-05 19:00:00,21.69,Thermal
2020-02-05 19:00:00,6.73,Wind
2020-02-05 20:00:00,0.68,Geothermal
2020-02-05 20:00:00,6.27,Hydro
2020-02-05 20:00:00,0.00,Photovoltaic
2020-02-05 20:00:00,21.48,Thermal
2020-02-05 20:00:00,6.70,Wind
2020-02-05 21:00:00,0.68,Geothermal
2020-02-05 21:00:00,4.63,Hydro
2020-02-05 21:00:00,0.00,Photovoltaic
2020-02-05 21:00:00,19.84,Thermal
2020-02-05 21:00:00,6.63,Wind
2020-02-05 22:00:00,0.68,Geothermal
2020-02-05 22:00:00,3.42,Hydro
2020-02-05 22:00:00,0.00,Photovoltaic
2020-02-05 22:00:00,17.80,Thermal
2020-02-05 22:00:00,6.47,Wind
2020-02-05 23:00:00,0.68,Geothermal
2020-02-05 23:00:00,2.89,Hydro
2020-02-05 23:00:00,0.00,Photovoltaic
2020-02-05 23:00:00,16.15,Thermal
2020-02-05 23:00:00,6.39,Wind
2020-02-06 00:00:00,0.68,Geothermal
2020-02-06 00:00:00,2.24,Hydro
2020-02-06 00:00:00,0.00,Photovoltaic
2020-02-06 00:00:00,13.71,Thermal
2020-02-06 00:00:00,6.22,Wind
2020-02-06 01:00:00,0.68,Geothermal
2020-02-06 01:00:00,2.25,Hydro
2020-02-06 01:00:00,0.00,Photovoltaic
2020-02-06 01:00:00,13.24,Thermal
2020-02-06 01:00:00,6.09,Wind
2020-02-06 02:00:00,0.68,Geothermal
2020-02-06 02:00:00,2.15,Hydro
2020-02-06 02:00:00,0.00,Photovoltaic
2020-02-06 02:00:00,13.80,Thermal
2020-02-06 02:00:00,5.69,Wind
